1	c?	EL	NN	O	c?	_	0	1	['P1,15 455 354 507']
12	,	,	,	O	,	_	0	303	['P18,900 1949 1056 2004']
13	1990	1990	CD	DATE	1990	appos	11	303	['P18,1082 1949 1223 1996']
14	.	.	.	O	.	_	0	303	['P18,1082 1949 1223 1996']

1	Dinosaur	Dinosaur	NN	O	dinosaur	nn	2	304	['P18,1245 1948 1493 1995']
2	footprints	footprints	NNS	O	footprint	_	0	304	['P18,1510 1948 1771 2009']
3	with	with	IN	O	with	_	0	304	['P18,1790 1948 1909 1995']
4	skin	skin	NN	O	skin	nn	5	304	['P18,1929 1948 2038 1995']
5	impressions	im-pressions	NNS	O	impression	prep_with	2	304	['P18,2056 1948 2147 1995', 'P18,107 2032 358 2093']
6	from	from	IN	O	from	_	0	304	['P18,382 2032 513 2079']
7	the	the	DT	O	the	det	8	304	['P18,534 2032 615 2079']
8	Cretaceous	Cretaceous	JJ	O	cretaceous	prep_from	2	304	['P18,639 2032 937 2079']
9	of	of	IN	O	of	_	0	304	['P18,962 2032 1021 2079']
10	Alberta	Alberta	NNP	LOCATION	Alberta	prep_of	2	304	['P18,1038 2032 1242 2079']
11	and	and	CC	O	and	_	0	304	['P18,1264 2032 1360 2079']
12	Colorado	Colorado	NNP	LOCATION	Colorado	conj_and	10	304	['P18,1382 2032 1647 2079']
13	.	.	.	O	.	_	0	304	['P18,1382 2032 1647 2079']

1	Canadian	Canadian	JJ	O	canadian	amod	2	305	['P18,1673 2032 1928 2079']
2	Journal	Journal	NNP	ORGANIZATION	Journal	_	0	305	['P18,1950 2032 2148 2079']
3	of	of	IN	ORGANIZATION	of	_	0	305	['P18,109 2115 168 2162']
4	Earth	Earth	NNP	ORGANIZATION	Earth	nn	5	305	['P18,187 2115 334 2162']
5	Sciences	Sciences	NNPS	ORGANIZATION	Sciences	prep_of	2	305	['P18,360 2115 593 2162']
6	28	28	CD	NUMBER	28	dep	2	305	['P18,620 2115 700 2171']
7	,	,	,	O	,	_	0	305	['P18,620 2115 700 2171']
8	102-115	102???1	CD	NUMBER	102-115	appos	6	305	['P18,733 2115 993 2162']
9	.	15.	.	O	.	_	0	305	['P18,733 2115 993 2162']

1	Currie	Currie	NNP	PERSON	Currie	nn	11	306	['P18,7 2198 193 2254']
2	,	,	,	O	,	_	0	306	['P18,7 2198 193 2254']
3	P.J.	P.J.	NNP	PERSON	P.J.	appos	11	306	['P18,216 2199 320 2254']
4	,	,	,	O	,	_	0	306	['P18,216 2199 320 2254']
5	Badamgarav	Badamgarav	NNP	O	Badamgarav	appos	11	306	['P18,343 2198 695 2259']
6	,	,	,	O	,	_	0	306	['P18,343 2198 695 2259']
7	D.	D.	NNP	O	D.	appos	11	306	['P18,719 2199 798 2254']
8	,	,	,	O	,	_	0	306	['P18,719 2199 798 2254']
9	Koppelhus	Koppelhus	NNP	LOCATION	Koppelhus	appos	11	306	['P18,822 2198 1126 2259']
10	,	,	,	O	,	_	0	306	['P18,822 2198 1126 2259']
11	E.B.	E.B.	NNP	LOCATION	E.B.	_	0	306	['P18,1149 2199 1283 2253']
12	,	,	,	O	,	_	0	306	['P18,1149 2199 1283 2253']
13	2003	2003	CD	DATE	2003	appos	11	306	['P18,1308 2198 1455 2245']
14	.	.	.	O	.	_	0	306	['P18,1308 2198 1455 2245']

1	The	The	DT	O	the	det	2	307	['P18,1479 2198 1583 2245']
2	?rst	first	NN	O	?rst	_	0	307	['P18,1605 2198 1709 2245']
3	late	late	JJ	O	late	amod	5	307	['P18,1729 2198 1826 2245']
4	Cretaceous	Cretaceous	JJ	MISC	cretaceous	amod	5	307	['P18,1848 2198 2147 2245']
5	footprints	footprints	NNS	O	footprint	dep	2	307	['P18,108 2281 370 2342']
6	from	from	IN	O	from	_	0	307	['P18,395 2281 526 2328']
7	the	the	DT	O	the	det	9	307	['P18,549 2281 630 2328']
8	Nemegt	Nemegt	NNP	O	Nemegt	nn	9	307	['P18,654 2282 869 2342']
9	Locality	Locality	NNP	O	Locality	prep_from	5	307	['P18,891 2281 1117 2342']
10	in	in	IN	O	in	_	0	307	['P18,1142 2281 1193 2328']
11	the	the	DT	O	the	det	12	307	['P18,1216 2281 1298 2328']
12	Gobi	Gobi	NNP	O	Gobi	prep_in	9	307	['P18,1323 2281 1455 2329']
13	of	of	IN	O	of	_	0	307	['P18,1481 2281 1539 2328']
14	Mongolia	Mongolia	NNP	LOCATION	Mongolia	prep_of	12	307	['P18,1558 2281 1836 2342']
15	.	.	.	O	.	_	0	307	['P18,1558 2281 1836 2342']

1	Ichnos	Ichnos	NNP	O	Ichnos	_	0	308	['P18,1863 2281 2041 2328']
2	10	10	CD	NUMBER	10	num	1	308	['P18,2072 2282 2146 2337']
3	,	,	,	O	,	_	0	308	['P18,2072 2282 2146 2337']
4	1-13	1???	CD	NUMBER	1-13	appos	1	308	['P18,115 2365 273 2412']
5	.	13.	.	O	.	_	0	308	['P18,115 2365 273 2412']

1	LeLoeuff	LeLoeuff	NNP	O	LeLoeuff	_	0	309	['P18,7 2450 276 2507']
2	,	,	,	O	,	_	0	309	['P18,7 2450 276 2507']
3	J	J	NNP	O	J	appos	1	309	['P18,332 2452 357 2499']
4	.	.	.	O	.	_	0	309	['P18,362 2490 388 2507']

1	,	,	,	O	,	_	0	310	['P18,362 2490 388 2507']
2	Khansubha	Khansubha	NNP	PERSON	Khansubha	dep	4	310	['P18,446 2451 764 2507']
3	,	,	,	O	,	_	0	310	['P18,446 2451 764 2507']
4	S.	S.	NNP	O	S.	_	0	310	['P18,822 2451 888 2507']
5	,	,	,	O	,	_	0	310	['P18,822 2451 888 2507']
6	Buffetaut	Buffetaut	NNP	O	Buffetaut	dep	4	310	['P18,945 2450 1213 2507']
7	,	,	,	O	,	_	0	310	['P18,945 2450 1213 2507']
8	E.	E.	NNP	O	E.	nsubj	12	310	['P18,1269 2452 1342 2507']
9	,	,	,	O	,	_	0	310	['P18,1269 2452 1342 2507']
10	Sutethom	Sutethor	NNP	O	Sutethom	dep	8	310	['P18,1401 2451 1677 2507']
11	,	n,	,	O	,	_	0	310	['P18,1401 2451 1677 2507']
12	V.	V.	NNP	O	V.	ccomp	4	310	['P18,1733 2452 1803 2507']
13	,	,	,	O	,	_	0	310	['P18,1733 2452 1803 2507']
14	Tong	Tong	NNP	PERSON	Tong	amod	12	310	['P18,1860 2452 2012 2513']
15	,	,	,	O	,	_	0	310	['P18,1860 2452 2012 2513']
16	H.	H.	NNP	O	H.	appos	12	310	['P18,2068 2452 2146 2507']
17	,	,	,	O	,	_	0	310	['P18,2068 2452 2146 2507']
18	Souillat	Souillat	NNP	O	Souillat	nn	20	310	['P18,111 2533 334 2589']
19	,	,	,	O	,	_	0	310	['P18,111 2533 334 2589']
20	C.	C.	NNP	O	C.	dobj	12	310	['P18,368 2534 443 2589']
21	,	,	,	O	,	_	0	310	['P18,368 2534 443 2589']
22	2002	2002	CD	DATE	2002	dep	20	310	['P18,477 2534 624 2581']
23	.	.	.	O	.	_	0	310	['P18,477 2534 624 2581']

1	Dinosaur	Dinosaur	NN	O	dinosaur	nn	2	311	['P18,658 2533 907 2581']
2	footprints	footprints	NNS	O	footprint	_	0	311	['P18,936 2533 1198 2594']
3	from	from	IN	O	from	_	0	311	['P18,1230 2533 1362 2581']
4	the	the	DT	O	the	det	7	311	['P18,1392 2533 1473 2580']
5	Phra	Phra	NNP	O	Phra	nn	7	311	['P18,1505 2533 1629 2580']
6	Wihan	Wihan	NNP	O	Wihan	nn	7	311	['P18,1658 2533 1837 2581']
7	Formation	Formation	NN	O	formation	prep_from	2	311	['P18,1868 2533 2149 2581']
8	(	(	CD	NUMBER	(	num	7	311	['P18,111 2616 278 2677']
9	Early	Early	JJ	O	early	amod	10	311	['P18,111 2616 278 2677']
10	Cretaceous	Cretaceous	JJ	O	cretaceous	dep	2	311	['P18,303 2617 602 2664']
11	of	of	IN	O	of	_	0	311	['P18,628 2616 687 2663']
12	Thailand	Thailand	NNP	LOCATION	Thailand	prep_of	10	311	['P18,706 2616 983 2674']
13	)	)	CD	NUMBER	)	num	12	311	['P18,706 2616 983 2674']
14	.	.	.	O	.	_	0	311	['P18,706 2616 983 2674']

1	Comptes	Comptes	NNP	O	Comptes	nn	2	312	['P18,1012 2617 1250 2677']
2	Rendus	Rendus	NNP	O	Rendus	_	0	312	['P18,1276 2616 1477 2663']
3	Paleovol	Paleovol	NNP	O	Paleovol	dep	2	312	['P18,1502 2616 1736 2664']
4	1	1	CD	NUMBER	1	num	3	312	['P18,1767 2617 1808 2672']
5	,	,	,	O	,	_	0	312	['P18,1767 2617 1808 2672']
6	287-292	287???2	CD	NUMBER	287-292	num	3	312	['P18,1835 2617 2101 2664']
7	.	92.	.	O	.	_	0	312	['P18,1835 2617 2101 2664']

1	Li	Li	NNP	PERSON	Li	nn	19	313	['P18,7 2701 80 2758']
2	,	,	,	O	,	_	0	313	['P18,7 2701 80 2758']
3	D.	D.	NNP	O	D.	appos	19	313	['P18,112 2703 191 2758']
4	,	,	,	O	,	_	0	313	['P18,112 2703 191 2758']
5	Zhang	Zhang	NNP	PERSON	Zhang	appos	19	313	['P18,222 2702 409 2764']
6	,	,	,	O	,	_	0	313	['P18,222 2702 409 2764']
7	J.	J.	NNP	O	J.	appos	19	313	['P18,441 2703 497 2758']
8	,	,	,	O	,	_	0	313	['P18,441 2703 497 2758']
9	Li	Li	NNP	PERSON	Li	appos	19	313	['P18,528 2701 603 2758']
10	,	,	,	O	,	_	0	313	['P18,528 2701 603 2758']
11	M.	M.	NNP	O	M.	appos	19	313	['P18,634 2703 724 2758']
12	,	,	,	O	,	_	0	313	['P18,634 2703 724 2758']
13	Lockley	Lockley	NNP	LOCATION	Lockley	appos	19	313	['P18,755 2702 987 2764']
14	,	,	,	O	,	_	0	313	['P18,755 2702 987 2764']
15	M.G.	M.G.	NNP	LOCATION	M.G.	appos	19	313	['P18,1018 2702 1174 2758']
16	,	,	,	O	,	_	0	313	['P18,1018 2702 1174 2758']
17	Bai	Bai	NNP	PERSON	Bai	appos	19	313	['P18,1206 2702 1314 2758']
18	,	,	,	O	,	_	0	313	['P18,1206 2702 1314 2758']
19	Z.	Z.	NNP	O	Z.	_	0	313	['P18,1345 2703 1417 2758']
20	,	,	,	O	,	_	0	313	['P18,1345 2703 1417 2758']
21	2002	2002	CD	DATE	2002	appos	19	313	['P18,1450 2702 1597 2750']
22	.	.	.	O	.	_	0	313	['P18,1450 2702 1597 2750']

1	Diverse	Diverse	JJ	O	diverse	amod	3	314	['P18,1628 2702 1836 2750']
2	dinosaurpterosaur-bird	dinosaur???pterosaur???bird	JJ	O	dinosaurpterosaur-bird	amod	3	314	['P18,1867 2702 2147 2750', 'P18,108 2785 521 2846']
3	ichnofaunas	ichnofaunas	NNS	O	ichnofauna	_	0	314	['P18,564 2785 891 2832']
4	from	from	IN	O	from	_	0	314	['P18,935 2785 1067 2832']
5	the	the	DT	O	the	det	6	314	['P18,1109 2785 1190 2832']
6	Cretaceous	Cretaceous	JJ	O	cretaceous	prep_from	3	314	['P18,1236 2785 1534 2832']
7	of	of	IN	O	of	_	0	314	['P18,1580 2785 1639 2832']
8	Gansu	Gansu	NNP	LOCATION	Gansu	nn	9	314	['P18,1679 2785 1849 2832']
9	Province	Province	NNP	LOCATION	Province	prep_of	3	314	['P18,1893 2785 2147 2840']
10	,	,	,	O	,	_	0	314	['P18,1893 2785 2147 2840']
11	China	China	NNP	LOCATION	China	appos	9	314	['P18,110 2867 284 2915']
12	.	.	.	O	.	_	0	314	['P18,110 2867 284 2915']

1	Journal	Journal	NNP	O	Journal	_	0	315	['P18,310 2867 509 2915']
2	of	of	IN	O	of	_	0	315	['P18,535 2867 593 2915']
3	Vertebrate	Vertebrate	NNP	O	Vertebrate	nn	4	315	['P18,613 2867 892 2915']
4	Paleontology	Paleontology	NNP	O	Paleontology	prep_of	1	315	['P18,917 2867 1273 2928']
5	22	22	CD	NUMBER	22	number	6	315	['P18,1299 2868 1363 2914']
6	(	(	CD	NUMBER	(	num	7	315	['P18,1390 2867 1736 2928']
7	Supplement	Supplement	NN	O	supplement	dep	1	315	['P18,1390 2867 1736 2928']
8	to	to	TO	O	to	dep	7	315	['P18,1758 2875 1809 2914']
9	No.	No.	NN	O	no.	amod	11	315	['P18,1834 2869 1929 2915']
10	3	3	CD	NUMBER	3	number	9	315	['P18,1958 2868 2026 2925']
11	)	)	NN	O	)	dep	7	315	['P18,1958 2868 2026 2925']
12	,	,	,	O	,	_	0	315	['P18,1958 2868 2026 2925']
13	79	79	CD	NUMBER	79	appos	7	315	['P18,2053 2868 2133 2915']
14	.	.	.	O	.	_	0	315	['P18,2053 2868 2133 2915']

1	Lim	Lim	NNP	PERSON	Lim	nn	9	316	['P18,7 2953 134 3009']
2	,	,	,	O	,	_	0	316	['P18,7 2953 134 3009']
3	S.K.	S.K.	NNP	PERSON	S.K.	appos	9	316	['P18,158 2953 289 3009']
4	,	,	,	O	,	_	0	316	['P18,158 2953 289 3009']
5	Lockley	Lockley	NNP	PERSON	Lockley	appos	9	316	['P18,311 2953 543 3015']
6	,	,	,	O	,	_	0	316	['P18,311 2953 543 3015']
7	M.G.	M.G.	NNP	LOCATION	M.G.	appos	9	316	['P18,565 2953 721 3009']
8	,	,	,	O	,	_	0	316	['P18,565 2953 721 3009']
9	Yang	Yang	NNP	PERSON	Yang	_	0	316	['P18,745 2954 898 3015']
10	,	,	,	O	,	_	0	316	['P18,745 2954 898 3015']
11	S	S	NN	O	s	appos	9	316	['P18,922 2953 1050 3009']
12	.	-	.	O	.	_	0	316	['P18,922 2953 1050 3009']

1	?	Y	NN	O	?	_	0	317	['P18,922 2953 1050 3009']
2	.	.	.	O	.	_	0	317	['P18,922 2953 1050 3009']

1	Y.	,	NNP	O	Y.	nn	9	318	['P18,922 2953 1050 3009']
2	,		,	O	,	_	0	318	['P18,922 2953 1050 3009']
3	Fleming	Fleming	NNP	PERSON	Fleming	appos	9	318	['P18,1073 2952 1313 3015']
4	,	,	,	O	,	_	0	318	['P18,1073 2952 1313 3015']
5	R.F.	R.F.	NNP	PERSON	R.F.	appos	9	318	['P18,1336 2954 1460 3009']
6	,	,	,	O	,	_	0	318	['P18,1336 2954 1460 3009']
7	Houck	Houck	NNP	PERSON	Houck	appos	9	318	['P18,1483 2953 1677 3009']
8	,	,	,	O	,	_	0	318	['P18,1483 2953 1677 3009']
9	K.A.	K.A.	NNP	PERSON	K.A.	_	0	318	['P18,1701 2953 1844 3009']
10	,	,	,	O	,	_	0	318	['P18,1701 2953 1844 3009']
11	1994	1994	CD	DATE	1994	appos	9	318	['P18,1873 2953 2014 3001']
12	.	.	.	O	.	_	0	318	['P18,1873 2953 2014 3001']

1	Preliminary	Pre-liminary	JJ	O	preliminary	amod	2	319	['P18,2038 2954 2148 3001', 'P18,109 3036 338 3097']
2	report	report	NN	O	report	_	0	319	['P18,356 3043 519 3097']
3	on	on	IN	O	on	_	0	319	['P18,537 3051 603 3083']
4	sauropod	sauropod	NN	O	sauropod	nn	5	319	['P18,624 3036 870 3097']
5	tracksites	tracksites	NNS	O	tracksite	prep_on	2	319	['P18,887 3036 1142 3083']
6	from	from	IN	O	from	_	0	319	['P18,1162 3036 1294 3083']
7	the	the	DT	O	the	det	8	319	['P18,1311 3036 1392 3083']
8	Cretaceous	Cretaceous	JJ	O	cretaceous	prep_from	2	319	['P18,1413 3036 1711 3083']
9	of	of	IN	O	of	_	0	319	['P18,1732 3036 1791 3083']
10	Korea	Korea	NNP	LOCATION	Korea	prep_of	2	319	['P18,1806 3037 1981 3083']
11	.	.	.	O	.	_	0	319	['P18,1806 3037 1981 3083']

1	Gaia	Gaia	NNP	O	Gaia	_	0	320	['P18,2004 3036 2144 3083']
2	:	:	:	O	:	_	0	320	['P18,2004 3036 2144 3083']
3	Revista	Revista	NNP	O	Revista	nn	5	320	['P18,109 3119 311 3167']
4	de	de	NNP	O	de	nn	5	320	['P18,331 3119 392 3167']
5	Geociencias	Geociencias	NNP	O	Geociencias	dep	1	320	['P18,415 3119 759 3175']
6	,	,	,	O	,	_	0	320	['P18,415 3119 759 3175']
7	Museu	Museu	NNP	ORGANIZATION	Museu	nn	11	320	['P18,782 3121 965 3167']
8	Nacional	Nacional	NNP	ORGANIZATION	Nacional	nn	11	320	['P18,984 3119 1229 3167']
9	de	de	IN	ORGANIZATION	de	amod	11	320	['P18,1250 3119 1312 3167']
10	Historia	Historia	NNP	ORGANIZATION	Historia	nn	11	320	['P18,1333 3119 1551 3167']
11	Natural	Natural	NNP	ORGANIZATION	Natural	appos	5	320	['P18,1570 3119 1788 3175']
12	,	,	,	O	,	_	0	320	['P18,1570 3119 1788 3175']
13	Lisbon	Lisbon	NNP	LOCATION	Lisbon	appos	5	320	['P18,1810 3119 2012 3175']
14	,	,	,	O	,	_	0	320	['P18,1810 3119 2012 3175']
15	Portugal	Por-tugal	NNP	LOCATION	Portugal	appos	5	320	['P18,2035 3121 2147 3166', 'P18,109 3203 244 3264']
16	10	10	CD	NUMBER	10	num	15	320	['P18,274 3203 348 3258']
17	,	,	,	O	,	_	0	320	['P18,274 3203 348 3258']
18	109-117	109???1	CD	NUMBER	109-117	num	15	320	['P18,382 3203 642 3250']
19	.	17.	.	O	.	_	0	320	['P18,382 3203 642 3250']

1	Lingham-Soliar	Lingham-Soliar	NNP	PERSON	Lingham-Soliar	nn	7	321	['P18,7 3286 449 3347']
2	,	,	,	O	,	_	0	321	['P18,7 3286 449 3347']
3	T.	T.	NNP	O	T.	appos	7	321	['P18,476 3287 542 3341']
4	,	,	,	O	,	_	0	321	['P18,476 3287 542 3341']
5	Broderick	Broderick	NNP	PERSON	Broderick	appos	7	321	['P18,569 3286 855 3341']
6	,	,	,	O	,	_	0	321	['P18,569 3286 855 3341']
7	T.	T.	NNP	O	T.	_	0	321	['P18,882 3287 948 3341']
8	,	,	,	O	,	_	0	321	['P18,882 3287 948 3341']
9	2000	2000	CD	DATE	2000	appos	7	321	['P18,976 3286 1123 3333']
10	.	.	.	O	.	_	0	321	['P18,976 3286 1123 3333']

1	An	An	DT	O	a	det	5	322	['P18,1151 3286 1232 3332']
2	enigmatic	enigmatic	JJ	O	enigmatic	amod	5	322	['P18,1257 3286 1523 3347']
3	Early	Early	JJ	O	early	amod	5	322	['P18,1548 3286 1695 3347']
4	Mesozoic	Mesozoic	JJ	O	mesozoic	amod	5	322	['P18,1719 3286 1981 3333']
5	dinosaur	dino-saur	NN	O	dinosaur	_	0	322	['P18,2007 3286 2147 3333', 'P18,111 3384 222 3416']

1	trackway	trackway	NN	O	trackway	_	0	323	['P18,245 3369 492 3430']
2	from	from	IN	O	from	_	0	323	['P18,517 3369 648 3416']
3	Zimbabwe	Zimbabwe	NNP	LOCATION	Zimbabwe	prep_from	1	323	['P18,671 3369 975 3416']
4	.	.	.	O	.	_	0	323	['P18,671 3369 975 3416']

1	Ichnos	Ichnos	NN	O	ichno	_	0	324	['P18,1003 3369 1181 3416']
2	7	7	CD	NUMBER	7	num	1	324	['P18,1207 3370 1253 3424']
3	,	,	,	O	,	_	0	324	['P18,1207 3370 1253 3424']
4	135-148	135???1	CD	NUMBER	135-148	appos	1	324	['P18,1286 3369 1546 3416']
5	.	48.	.	O	.	_	0	324	['P18,1286 3369 1546 3416']

1	Lockley	Lockley	NNP	PERSON	Lockley	nn	7	325	['P18,7 3454 238 3516']
2	,	,	,	O	,	_	0	325	['P18,7 3454 238 3516']
3	M.G.	M.G.	NNP	LOCATION	M.G.	appos	7	325	['P18,261 3454 417 3510']
4	,	,	,	O	,	_	0	325	['P18,261 3454 417 3510']
5	Hunt	Hunt	NNP	PERSON	Hunt	appos	7	325	['P18,440 3455 588 3510']
6	,	,	,	O	,	_	0	325	['P18,440 3455 588 3510']
7	A.P.	A.P.	NNP	O	A.P.	_	0	325	['P18,611 3454 737 3510']
8	,	,	,	O	,	_	0	325	['P18,611 3454 737 3510']
9	1995	1995	CD	DATE	1995	appos	7	325	['P18,766 3453 908 3502']
10	.	.	.	O	.	_	0	325	['P18,766 3453 908 3502']

1	Dinosaur	Dinosaur	NNP	O	Dinosaur	nn	2	326	['P18,931 3453 1181 3502']
2	Tracks	Tracks	NNP	O	Tracks	_	0	326	['P18,1199 3454 1380 3502']
3	and	and	CC	O	and	_	0	326	['P18,1403 3454 1498 3502']
4	Other	Other	JJ	O	other	amod	5	326	['P18,1519 3454 1673 3502']
5	Fossil	Fossil	NNP	O	Fossil	conj_and	2	326	['P18,1692 3453 1851 3502']
6	Footprints	Footprints	NNS	O	footprint	dep	2	326	['P18,1872 3453 2148 3516']
7	of	of	IN	O	of	_	0	326	['P18,110 3537 168 3584']
8	the	the	DT	O	the	det	11	326	['P18,201 3537 283 3584']
9	Western	Western	JJ	LOCATION	western	amod	11	326	['P18,320 3538 542 3584']
10	United	United	NNP	LOCATION	United	nn	11	326	['P18,579 3537 764 3584']
11	States	States	NNPS	LOCATION	States	prep_of	6	326	['P18,803 3537 975 3584']
12	.	.	.	O	.	_	0	326	['P18,803 3537 975 3584']

1	Columbia	Columbia	NNP	ORGANIZATION	Columbia	nn	3	327	['P18,1017 3537 1285 3584']
2	University	University	NNP	ORGANIZATION	University	nn	3	327	['P18,1322 3537 1604 3598']
3	Press	Press	NNP	ORGANIZATION	Press	_	0	327	['P18,1643 3538 1799 3592']
4	,	,	,	O	,	_	0	327	['P18,1643 3538 1799 3592']
5	New	New	NNP	LOCATION	New	nn	6	327	['P18,1838 3538 1963 3584']
6	York	York	NNP	LOCATION	York	appos	3	327	['P18,2002 3537 2147 3592']
7	,	,	,	O	,	_	0	327	['P18,2002 3537 2147 3592']
8	338	338	CD	NUMBER	338	num	9	327	['P18,111 3619 207 3666']
9	pp	pp	NN	O	pp	appos	6	327	['P18,233 3634 313 3680']
10	.	.	.	O	.	_	0	327	['P18,233 3634 313 3680']

1	Lockley	Lockley	NNP	PERSON	Lockley	_	0	328	['P18,7 3702 238 3763']
2	,	,	,	O	,	_	0	328	['P18,7 3702 238 3763']
3	M.G.	M.G.	NNP	LOCATION	M.G.	nn	23	328	['P18,275 3702 432 3758']
4	,	,	,	O	,	_	0	328	['P18,275 3702 432 3758']
5	Wright	Wright	NNP	PERSON	Wright	appos	23	328	['P18,469 3702 676 3763']
6	,	,	,	O	,	_	0	328	['P18,469 3702 676 3763']
7	J.L.	J.L.	NNP	PERSON	J.L.	appos	23	328	['P18,714 3703 829 3758']
8	,	,	,	O	,	_	0	328	['P18,714 3703 829 3758']
9	White	White	NNP	O	White	appos	23	328	['P18,866 3702 1046 3758']
10	,	,	,	O	,	_	0	328	['P18,866 3702 1046 3758']
11	D.	D.	NNP	O	D.	appos	23	328	['P18,1084 3703 1163 3758']
12	,	,	,	O	,	_	0	328	['P18,1084 3703 1163 3758']
13	Matsukawa	Matsukawa	NNP	PERSON	Matsukawa	appos	23	328	['P18,1201 3702 1527 3758']
14	,	,	,	O	,	_	0	328	['P18,1201 3702 1527 3758']
15	M.	M.	NNP	O	M.	appos	23	328	['P18,1565 3703 1655 3758']
16	,	,	,	O	,	_	0	328	['P18,1565 3703 1655 3758']
17	Li	Li	NNP	PERSON	Li	appos	23	328	['P18,1692 3702 1766 3758']
18	,	,	,	O	,	_	0	328	['P18,1692 3702 1766 3758']
19	J.	J.	NNP	O	J.	appos	23	328	['P18,1804 3703 1860 3758']
20	,	,	,	O	,	_	0	328	['P18,1804 3703 1860 3758']
21	Lu	Lu	NNP	O	Lu	appos	23	328	['P18,1899 3703 1987 3758']
22	,	,	,	O	,	_	0	328	['P18,1899 3703 1987 3758']
23	F.L.	F.L.	NNP	O	F.L.	appos	1	328	['P18,2025 3703 2146 3758']
24	,	,	,	O	,	_	0	328	['P18,2025 3703 2146 3758']

1	Hong	Hong	NNP	LOCATION	Hong	nn	3	329	['P19,109 19 273 79']
2	,	,	,	O	,	_	0	329	['P19,109 19 273 79']
3	L.M.	L.M.	NNP	O	L.M.	_	0	329	['P19,300 19 450 73']
4	,	,	,	O	,	_	0	329	['P19,300 19 450 73']
5	2002	2002	CD	DATE	2002	appos	3	329	['P19,478 18 625 65']
6	.	.	.	O	.	_	0	329	['P19,478 18 625 65']

1	The	The	DT	O	the	det	2	330	['P19,655 18 758 65']
2	?rst	first	NN	O	?rst	_	0	330	['P19,786 18 890 65']
3	sauropod	sauropod	NN	O	sauropod	nn	4	330	['P19,917 18 1163 79']
4	trackways	trackways	NNS	O	trackway	dep	2	330	['P19,1188 18 1461 79']
5	from	from	IN	O	from	_	0	330	['P19,1488 18 1619 65']
6	China	China	NNP	LOCATION	China	prep_from	4	330	['P19,1645 18 1819 65']
7	.	.	.	O	.	_	0	330	['P19,1645 18 1819 65']

1	Cretaceous	Cretaceous	JJ	O	cretaceous	amod	2	331	['P19,1849 18 2148 65']
2	Research	Research	NN	O	research	_	0	331	['P19,109 102 358 149']
3	23	23	CD	NUMBER	23	num	2	331	['P19,382 102 462 157']
4	,	,	,	O	,	_	0	331	['P19,382 102 462 157']
5	363-381	363???3	CD	NUMBER	363-381	appos	2	331	['P19,490 102 755 149']
6	.	81.	.	O	.	_	0	331	['P19,490 102 755 149']

1	Lockley	Lockley	NNP	PERSON	Lockley	nn	11	332	['P19,7 184 238 245']
2	,	,	,	O	,	_	0	332	['P19,7 184 238 245']
3	M.G.	M.G.	NNP	LOCATION	M.G.	appos	11	332	['P19,266 184 423 240']
4	,	,	,	O	,	_	0	332	['P19,266 184 423 240']
5	Nadon	Nadon	NNP	PERSON	Nadon	appos	11	332	['P19,451 184 645 240']
6	,	,	,	O	,	_	0	332	['P19,451 184 645 240']
7	G.	G.	NNP	O	G.	appos	11	332	['P19,675 184 752 240']
8	,	,	,	O	,	_	0	332	['P19,675 184 752 240']
9	Currie	Currie	NNP	PERSON	Currie	appos	11	332	['P19,782 184 968 240']
10	,	,	,	O	,	_	0	332	['P19,782 184 968 240']
11	P.J.	P.J.	NNP	PERSON	P.J.	_	0	332	['P19,997 185 1100 240']
12	,	,	,	O	,	_	0	332	['P19,997 185 1100 240']
13	2004	2004	CD	DATE	2004	appos	11	332	['P19,1130 184 1277 231']
14	.	.	.	O	.	_	0	332	['P19,1130 184 1277 231']

1	A	A	DT	O	a	det	5	333	['P19,1306 184 1354 231']
2	diverse	diverse	JJ	O	diverse	amod	5	333	['P19,1381 184 1572 231']
3	dinosaur-bird	dinosaur???bird	JJ	O	dinosaur-bird	amod	5	333	['P19,1600 184 1993 231']
4	footprint	foot-print	NN	O	footprint	nn	5	333	['P19,2019 184 2147 231', 'P19,108 269 237 332']
5	assemblage	assemblage	NN	O	assemblage	_	0	333	['P19,268 270 579 332']
6	from	from	IN	O	from	_	0	333	['P19,610 269 741 318']
7	the	the	DT	O	the	det	9	333	['P19,772 270 853 318']
8	Lance	Lance	NNP	O	Lance	nn	9	333	['P19,884 271 1049 318']
9	Formation	Formation	NN	O	formation	prep_from	5	333	['P19,1080 269 1376 326']
10	,	,	,	O	,	_	0	333	['P19,1080 269 1376 326']
11	Upper	Upper	NNP	O	Upper	nn	15	333	['P19,1410 271 1579 332']
12	Cretaceous	Cretaceous	JJ	O	cretaceous	amod	15	333	['P19,1610 270 1924 326']
13	,	,	,	O	,	_	0	333	['P19,1610 270 1924 326']
14	eastern	eastern	JJ	O	eastern	amod	15	333	['P19,1958 277 2149 318']
15	Wyoming	Wyoming	NNP	LOCATION	Wyoming	appos	9	333	['P19,108 353 389 414']
16	:	:	:	O	:	_	0	333	['P19,108 353 389 414']
17	implications	implications	NNS	O	implication	dep	5	333	['P19,418 353 752 414']
18	for	for	IN	O	for	_	0	333	['P19,778 353 857 400']
