1	Proc	Proc	NNP	O	Proc	_	0	1	['P1,30 82 109 107']
127	?	p	NN	O	?	dep	217	99	['P6,28 2105 337 2138']
128	prevallid	revallid	NN	O	prevallid	dep	217	99	['P6,28 2105 337 2138']
129	shearing	shearing	VBG	O	shear	dep	217	99	['P6,348 2105 472 2138']
130	(	(	NN	O	(	dep	217	99	['P6,481 2105 718 2138']
131	postprotocrista	postprotocrista	NN	O	postprotocrista	dep	217	99	['P6,481 2105 718 2138']
132	extends	extends	VBZ	O	extend	dep	217	99	['P6,727 2105 840 2132']
133	labially	labially	RB	O	labially	dep	217	99	['P6,851 2105 958 2137']
134	around	around	IN	O	around	dep	217	99	['P6,968 2105 1071 2132']
135	base	base	NN	O	base	dep	217	99	['P6,1081 2105 1147 2132']
136	of	of	IN	O	of	dep	217	99	['P6,1157 2105 1190 2132']
137	metacone	metacone	NN	O	metacone	dep	217	99	['P6,1196 2105 1360 2136']
138	)	)	NN	O	)	dep	217	99	['P6,1196 2105 1360 2136']
139	;	;	:	O	;	_	0	99	['P6,1196 2105 1360 2136']
140	7	7	CD	NUMBER	7	dep	217	99	['P6,1370 2106 1396 2136']
141	,	,	,	O	,	_	0	99	['P6,1370 2106 1396 2136']
142	adult	adult	JJ	O	adult	dep	217	99	['P6,1408 2105 1482 2132']
143	postcanine	postcanine	NN	O	postcanine	dep	217	99	['P6,1491 2105 1650 2138']
144	dental	dental	JJ	O	dental	dep	217	99	['P6,1661 2105 1751 2132']
145	formula	formula	NN	O	formulum	dep	217	99	['P6,1761 2105 1886 2136']
146	,	,	,	O	,	_	0	99	['P6,1761 2105 1886 2136']
147	three	three	CD	NUMBER	three	dep	217	99	['P6,1897 2105 1972 2132']
148	premolars	premolars	NNS	O	premolar	dep	217	99	['P6,1982 2105 2129 2138']
149	and	and	CC	O	and	dep	217	99	['P6,28 2141 80 2168']
150	four	four	CD	NUMBER	four	dep	217	99	['P6,91 2141 153 2168']
151	molars	molars	NNS	O	molar	dep	217	99	['P6,164 2141 263 2168']
152	(	(	VBP	O	(	dep	217	99	['P6,275 2141 496 2174']
153	independently	independently	RB	O	independently	dep	217	99	['P6,275 2141 496 2174']
154	acquired	acquired	VBN	O	acquire	dep	217	99	['P6,507 2141 635 2174']
155	at	at	IN	O	at	dep	217	99	['P6,646 2145 674 2168']
156	node	node	NN	O	node	dep	217	99	['P6,686 2141 757 2168']
157	4	4	CD	NUMBER	4	dep	217	99	['P6,768 2141 805 2172']
158	)	)	NN	O	)	dep	217	99	['P6,768 2141 805 2172']
159	,	,	,	O	,	_	0	99	['P6,768 2141 805 2172']
160	perhaps	perhaps	RB	O	perhaps	dep	217	99	['P6,818 2141 933 2174']
161	through	through	IN	O	through	dep	217	99	['P6,945 2141 1060 2174']
162	nonreplacement	nonreplacement	NN	O	nonreplacement	dep	217	99	['P6,1071 2141 1308 2174']
163	at	at	IN	O	at	dep	217	99	['P6,1319 2144 1346 2168']
164	the	the	DT	O	the	dep	217	99	['P6,1357 2141 1403 2168']
165	locus	locus	NN	O	locus	dep	217	99	['P6,1414 2141 1491 2168']
166	of	of	IN	O	of	dep	217	99	['P6,1503 2141 1535 2168']
167	marsupial	marsupial	JJ	O	marsupial	dep	217	99	['P6,1543 2141 1688 2174']
168	M1	M>	NN	O	m1	dep	217	99	['P6,1699 2142 1742 2172']
169	[	[	NN	O	[	dep	217	99	['P6,1755 2141 1904 2173']
170	eutherian	eutherian	NN	O	eutherian	dep	217	99	['P6,1755 2141 1904 2173']
171	P4	P4	NN	O	p4	dep	217	99	['P6,1915 2142 1948 2172']
172	(	(	CD	NUMBER	(	dep	217	99	['P6,1959 2141 2035 2173']
173	16	16	CD	NUMBER	16	dep	217	99	['P6,1959 2141 2035 2173']
174	)	)	CD	NUMBER	)	dep	217	99	['P6,1959 2141 2035 2173']
175	]	]	NN	O	]	dep	217	99	['P6,1959 2141 2035 2173']
176	,	,	,	O	,	_	0	99	['P6,1959 2141 2035 2173']
177	lower	lower	JJR	O	lower	dep	217	99	['P6,2047 2141 2131 2168']
178	molars	molars	NNS	O	molar	dep	217	99	['P6,28 2178 126 2205']
179	with	with	IN	O	with	dep	217	99	['P6,140 2178 205 2205']
180	strong	strong	JJ	O	strong	dep	217	99	['P6,219 2182 311 2211']
181	labial	labial	JJ	O	labial	dep	217	99	['P6,324 2178 404 2205']
182	postcingulid	postcingulid	NN	O	postcingulid	dep	217	99	['P6,417 2178 607 2211']
183	,	,	,	O	,	_	0	99	['P6,417 2178 607 2211']
184	trigonid	trigonid	NN	O	trigonid	dep	217	99	['P6,623 2178 737 2211']
185	to	to	TO	O	to	dep	217	99	['P6,750 2182 780 2205']
186	talonid	talonid	NN	O	talonid	dep	217	99	['P6,793 2178 895 2205']
187	height	height	NN	O	height	dep	217	99	['P6,909 2178 998 2211']
188	differential	differential	JJ	O	differential	dep	217	99	['P6,1012 2178 1173 2205']
189	reduced	reduced	VBN	O	reduce	dep	217	99	['P6,1186 2178 1314 2209']
190	,	,	,	O	,	_	0	99	['P6,1186 2178 1314 2209']
191	talonid	talonid	NN	O	talonid	dep	217	99	['P6,1329 2178 1430 2205']
192	broadened	broadened	VBN	O	broaden	dep	217	99	['P6,1444 2178 1608 2209']
193	,	,	,	O	,	_	0	99	['P6,1444 2178 1608 2209']
194	M1	Mz	NN	O	m1	dep	217	99	['P6,1624 2179 1667 2211']
195	smaller	smaller	JJR	O	smaller	dep	217	99	['P6,1682 2178 1789 2205']
196	than	than	IN	O	than	dep	217	99	['P6,1802 2178 1866 2205']
197	succeeding	succeeding	VBG	O	succeed	dep	217	99	['P6,1881 2178 2043 2211']
198	teeth	teeth	NNS	O	tooth	dep	217	99	['P6,2056 2178 2129 2205']
199	(	(	VBP	O	(	dep	217	99	['P6,28 2214 247 2247']
200	independently	independently	RB	O	independently	dep	217	99	['P6,28 2214 247 2247']
201	acquired	acquired	VBN	O	acquire	dep	217	99	['P6,257 2214 385 2247']
202	within	within	IN	O	within	dep	217	99	['P6,395 2214 487 2241']
203	Deltatheroida	Deltatheroida	NNP	LOCATION	Deltatheroida	dep	217	99	['P6,497 2214 721 2246']
204	)	)	NN	O	)	dep	217	99	['P6,497 2214 721 2246']
205	;	;	:	O	;	_	0	99	['P6,497 2214 721 2246']
206	8	&	CD	NUMBER	8	dep	217	99	['P6,731 2215 757 2245']
207	,	,	,	O	,	_	0	99	['P6,731 2215 757 2245']
208	lower	lower	JJR	O	lower	dep	217	99	['P6,768 2214 852 2241']
209	molars	molars	NNS	O	molar	dep	217	99	['P6,861 2214 960 2241']
210	with	with	IN	O	with	dep	217	99	['P6,970 2214 1034 2241']
211	hypoconulid	hypoconulid	JJ	O	hypoconulid	dep	217	99	['P6,1044 2214 1227 2247']
212	lingually	lingually	RB	O	lingually	dep	217	99	['P6,1237 2214 1362 2247']
213	placed	placed	VBN	O	place	dep	217	99	['P6,1372 2214 1468 2247']
214	and	and	CC	O	and	dep	217	99	['P6,1477 2214 1531 2241']
215	twinned	twinned	VBN	O	twin	dep	217	99	['P6,1540 2214 1659 2241']
216	with	with	IN	O	with	dep	217	99	['P6,1668 2214 1733 2241']
217	entoconid	entoconid	NN	O	entoconid	_	0	99	['P6,1743 2214 1898 2245']
218	,	,	,	O	,	_	0	99	['P6,1743 2214 1898 2245']
219	?	?	.	O	?	_	0	99	['P6,1912 2215 1926 2241']

1	upper	upper	JJ	O	upper	amod	2	100	['P6,1936 2222 2022 2247']
2	molars	molars	NNS	O	molar	_	0	100	['P6,2031 2214 2129 2241']
3	with	with	IN	O	with	_	0	100	['P6,27 2251 91 2278']
4	well-developed	well-developed	JJ	O	well-developed	prep_with	2	100	['P6,101 2251 335 2284']
5	,	,	,	O	,	_	0	100	['P6,101 2251 335 2284']
6	labially	labially	RB	O	labially	dep	7	100	['P6,347 2251 455 2284']
7	placed	placed	VBN	O	place	dep	4	100	['P6,465 2251 571 2284']
8	,	,	,	O	,	_	0	100	['P6,465 2251 571 2284']
9	winged	winged	JJ	O	winged	amod	10	100	['P6,583 2251 689 2284']
10	conules	conules	NNS	O	conule	appos	4	100	['P6,699 2251 821 2282']
11	,	,	,	O	,	_	0	100	['P6,699 2251 821 2282']
12	?	?	.	O	?	_	0	100	['P6,834 2252 848 2278']

1	upper	upper	JJ	O	upper	dep	122	101	['P6,859 2259 945 2284']
2	molars	molars	NNS	O	molar	dep	122	101	['P6,954 2251 1053 2278']
3	with	with	IN	O	with	dep	122	101	['P6,1064 2251 1128 2278']
4	reduced	reduced	VBN	O	reduce	dep	122	101	['P6,1138 2251 1256 2278']
5	height	height	NN	O	height	dep	122	101	['P6,1267 2251 1357 2284']
6	differential	differential	JJ	O	differential	dep	122	101	['P6,1367 2251 1527 2278']
7	between	between	IN	O	between	dep	122	101	['P6,1538 2252 1662 2278']
8	paracone	paracone	NN	O	paracone	dep	122	101	['P6,1672 2259 1807 2284']
9	and	and	CC	O	and	dep	122	101	['P6,1818 2251 1871 2278']
10	metacone	metacone	NN	O	metacone	dep	122	101	['P6,1881 2255 2023 2278']
11	(	(	CD	NUMBER	(	dep	122	101	['P6,2034 2251 2131 2284']
12	upper	upper	JJ	O	upper	dep	122	101	['P6,2034 2251 2131 2284']
13	dentition	dentition	NN	O	dentition	dep	122	101	['P6,27 2288 158 2315']
14	not	not	RB	O	not	dep	122	101	['P6,170 2291 218 2315']
15	known	known	VBN	O	know	dep	122	101	['P6,231 2288 331 2315']
16	in	in	IN	O	in	dep	122	101	['P6,344 2288 371 2314']
17	Kokopellia	Kokopellia	NNP	LOCATION	Kokopellia	dep	122	101	['P6,384 2287 567 2320']
18	)	)	NN	O	)	dep	122	101	['P6,384 2287 567 2320']
19	;	;	:	O	;	_	0	101	['P6,384 2287 567 2320']
20	9	9	CD	NUMBER	9	dep	122	101	['P6,581 2288 607 2319']
21	,	,	,	O	,	_	0	101	['P6,581 2288 607 2319']
22	paraconid	paraconid	NN	O	paraconid	dep	122	101	['P6,621 2287 767 2320']
23	of	of	IN	O	of	dep	122	101	['P6,780 2287 812 2314']
24	lower	lower	JJR	O	lower	dep	122	101	['P6,822 2287 906 2315']
25	molars	molars	NNS	O	molar	dep	122	101	['P6,918 2288 1016 2314']
26	placed	placed	VBN	O	place	dep	122	101	['P6,1029 2287 1125 2320']
27	at	at	IN	O	at	dep	122	101	['P6,1138 2291 1166 2314']
28	extreme	extreme	JJ	O	extreme	dep	122	101	['P6,1178 2291 1298 2314']
29	lingual	lingual	JJ	O	lingual	dep	122	101	['P6,1311 2287 1409 2320']
30	margin	margin	NN	O	margin	dep	122	101	['P6,1421 2287 1523 2320']
31	of	of	IN	O	of	dep	122	101	['P6,1535 2287 1568 2314']
32	teeth	teeth	NNS	O	tooth	dep	122	101	['P6,1577 2288 1651 2314']
33	(	(	VBP	O	(	dep	122	101	['P6,1664 2287 1884 2320']
34	independently	independently	RB	O	independently	dep	122	101	['P6,1664 2287 1884 2320']
35	acquired	acquired	VBN	O	acquire	dep	122	101	['P6,1897 2287 2025 2320']
36	within	within	IN	O	within	dep	122	101	['P6,2038 2287 2129 2314']
37	Deltatheroida	Deltatheroida	NNP	LOCATION	Deltatheroida	dep	122	101	['P6,27 2324 249 2356']
38	)	)	CD	NUMBER	)	dep	122	101	['P6,27 2324 249 2356']
39	,	,	,	O	,	_	0	101	['P6,27 2324 249 2356']
40	upper	upper	JJ	O	upper	dep	122	101	['P6,260 2332 347 2357']
41	molars	molars	NNS	O	molar	dep	122	101	['P6,356 2324 455 2351']
42	with	with	IN	O	with	dep	122	101	['P6,465 2324 530 2351']
43	cusp	cusp	NN	O	cusp	dep	122	101	['P6,540 2332 608 2357']
44	consistently	consistently	RB	O	consistently	dep	122	101	['P6,618 2324 795 2357']
45	present	present	JJ	DATE	present	dep	122	101	['P6,805 2328 914 2357']
46	in	in	IN	O	in	dep	122	101	['P6,923 2324 951 2351']
47	D	D	NN	O	d	dep	122	101	['P6,961 2325 986 2351']
48	position	position	NN	O	position	dep	122	101	['P6,995 2324 1114 2357']
49	of	of	IN	O	of	dep	122	101	['P6,1123 2324 1156 2351']
50	stylar	stylar	JJ	O	stylar	dep	122	101	['P6,1163 2324 1246 2357']
51	shelf	shelf	NN	O	shelf	dep	122	101	['P6,1256 2324 1335 2356']
52	;	;	:	O	;	_	0	101	['P6,1256 2324 1335 2356']
53	10	10	CD	NUMBER	10	dep	122	101	['P6,1347 2325 1388 2355']
54	,	,	,	O	,	_	0	101	['P6,1347 2325 1388 2355']
55	postvallum-prevallid	postvallum-prevallid	JJ	O	postvallum-prevallid	dep	122	101	['P6,1399 2324 1708 2357']
56	shearing	shearing	NN	O	shearing	dep	122	101	['P6,1719 2324 1843 2357']
57	emphasized	emphasized	VBD	O	emphasize	dep	122	101	['P6,1852 2324 2026 2357']
58	(	(	RB	O	(	dep	122	101	['P6,2036 2324 2130 2356']
59	lower	lower	JJR	O	lower	dep	122	101	['P6,2036 2324 2130 2356']
60	molars	molars	NNS	O	molar	dep	122	101	['P6,27 2361 125 2388']
61	with	with	IN	O	with	dep	122	101	['P6,135 2361 199 2388']
62	reduced	reduced	VBN	O	reduce	dep	122	101	['P6,207 2361 326 2388']
63	metaconid	metaconid	NN	O	metaconid	dep	122	101	['P6,335 2361 489 2388']
64	and	and	CC	O	and	dep	122	101	['P6,498 2361 551 2388']
65	enlarged	enlarged	JJ	O	enlarged	dep	122	101	['P6,559 2361 686 2394']
66	paraconid	paraconid	NN	O	paraconid	dep	122	101	['P6,694 2361 850 2394']
67	,	,	,	O	,	_	0	101	['P6,694 2361 850 2394']
68	upper	upper	JJ	O	upper	dep	122	101	['P6,860 2368 946 2394']
69	molars	molars	NNS	O	molar	dep	122	101	['P6,954 2361 1052 2388']
70	with	with	IN	O	with	dep	122	101	['P6,1061 2361 1126 2388']
71	salient	salient	JJ	O	salient	dep	122	101	['P6,1135 2361 1230 2388']
72	postmetacrista	postmetacrista	NN	O	postmetacrista	dep	122	101	['P6,1239 2361 1465 2394']
73	;	;	:	O	;	_	0	101	['P6,1239 2361 1465 2394']
74	independently	independently	RB	O	independently	dep	122	101	['P6,1474 2361 1683 2394']
75	acquired	acquired	VBN	O	acquire	dep	122	101	['P6,1692 2361 1820 2394']
76	at	at	IN	O	at	dep	122	101	['P6,1829 2364 1856 2388']
77	node	node	NN	O	node	dep	122	101	['P6,1865 2361 1936 2388']
78	3	3	CD	NUMBER	3	dep	122	101	['P6,1946 2361 1983 2393']
79	)	)	NN	O	)	dep	122	101	['P6,1946 2361 1983 2393']
80	;	;	:	O	;	_	0	101	['P6,1946 2361 1983 2393']
81	11	11	CD	NUMBER	11	dep	122	101	['P6,1994 2361 2035 2392']
82	,	,	,	O	,	_	0	101	['P6,1994 2361 2035 2392']
83	upper	upper	JJ	O	upper	dep	122	101	['P6,2045 2368 2130 2394']
84	molars	molars	NNS	O	molar	dep	122	101	['P6,27 2398 125 2424']
85	with	with	IN	O	with	dep	122	101	['P6,133 2398 198 2424']
86	cusp	cusp	NN	O	cusp	dep	122	101	['P6,205 2405 274 2430']
87	consistently	consistently	RB	O	consistently	dep	122	101	['P6,282 2398 460 2430']
88	present	present	JJ	DATE	present	dep	122	101	['P6,468 2401 577 2430']
89	in	in	IN	O	in	dep	122	101	['P6,585 2397 612 2424']
90	C	C	NN	O	c	dep	122	101	['P6,620 2397 643 2424']
91	position	position	NN	O	position	dep	122	101	['P6,652 2397 770 2430']
92	of	of	IN	O	of	dep	122	101	['P6,777 2397 810 2424']
93	stylar	stylar	JJ	O	stylar	dep	122	101	['P6,815 2398 898 2430']
94	shelf	shelf	NN	O	shelf	dep	122	101	['P6,906 2397 984 2428']
95	,	,	,	O	,	_	0	101	['P6,906 2397 984 2428']
96	metacone	metacone	NN	O	metacone	dep	122	101	['P6,994 2401 1135 2424']
97	equal	equal	JJ	O	equal	dep	122	101	['P6,1143 2397 1222 2430']
98	to	to	TO	O	to	dep	122	101	['P6,1230 2401 1260 2424']
99	or	or	CC	O	or	dep	122	101	['P6,1267 2405 1299 2424']
100	exceeding	exceeding	VBG	O	exceed	dep	122	101	['P6,1306 2397 1454 2430']
101	paracone	paracone	NN	O	paracone	dep	122	101	['P6,1461 2405 1596 2430']
102	in	in	IN	O	in	dep	122	101	['P6,1603 2397 1631 2424']
103	size	size	NN	O	size	dep	122	101	['P6,1640 2397 1705 2428']
104	,	,	,	O	,	_	0	101	['P6,1640 2397 1705 2428']
105	protocone	protocone	NN	O	protocone	dep	122	101	['P6,1714 2401 1864 2430']
106	broadened	broadened	VBN	O	broaden	dep	122	101	['P6,1872 2397 2038 2428']
107	,	,	,	O	,	_	0	101	['P6,1872 2397 2038 2428']
108	lower	lower	JJR	O	lower	dep	122	101	['P6,2046 2397 2130 2424']
109	molars	molars	NNS	O	molar	dep	122	101	['P6,27 2435 125 2462']
110	with	with	IN	O	with	dep	122	101	['P6,134 2435 198 2462']
111	further	further	JJ	O	further	dep	122	101	['P6,205 2434 309 2462']
112	reduced	reduced	VBN	O	reduce	dep	122	101	['P6,316 2435 434 2462']
113	height	height	NN	O	height	dep	122	101	['P6,442 2434 533 2467']
114	di?erential	differential	JJ	O	di?erential	dep	122	101	['P6,540 2434 702 2462']
115	between	between	IN	O	between	dep	122	101	['P6,710 2435 833 2462']
116	trigonid	trigonid	NN	O	trigonid	dep	122	101	['P6,841 2434 955 2467']
117	and	and	CC	O	and	dep	122	101	['P6,963 2435 1016 2461']
118	talonid	talonid	NN	O	talonid	dep	122	101	['P6,1024 2434 1134 2466']
119	,	,	,	O	,	_	0	101	['P6,1024 2434 1134 2466']
120	talonid	talonid	NN	O	talonid	dep	122	101	['P6,1144 2434 1246 2462']
121	relatively	relatively	RB	O	relatively	dep	122	101	['P6,1253 2434 1391 2467']
122	broader	broader	JJR	O	broader	_	0	101	['P6,1399 2434 1523 2462']
123	.	.	.	O	.	_	0	101	['P6,1399 2434 1523 2462']

1	Dental	Dental	JJ	O	dental	amod	2	102	['P6,1533 2434 1631 2461']
2	terminology	terminology	NN	O	terminology	nsubj	3	102	['P6,1638 2434 1816 2467']
3	follows	follows	VBZ	O	follow	_	0	102	['P6,1824 2434 1931 2461']
4	Clemens	Clemens	NNP	PERSON	Clemens	dobj	3	102	['P6,1940 2434 2066 2461']
5	(	(	CD	NUMBER	(	num	4	102	['P6,2074 2434 2128 2466']
6	11	11	CD	NUMBER	11	num	7	102	['P6,2074 2434 2128 2466']
7	)	)	NN	O	)	dep	4	102	['P6,2074 2434 2128 2466']
8	and	and	CC	O	and	_	0	102	['P6,27 2472 80 2498']
9	Fox	Fox	NNP	PERSON	Fox	dobj	3	102	['P6,91 2472 149 2498']
10	(	(	CD	NUMBER	(	number	11	102	['P6,161 2472 208 2502']
11	5	5	CD	NUMBER	5	num	12	102	['P6,161 2472 208 2502']
12	)	)	NN	O	)	dep	9	102	['P6,161 2472 208 2502']
13	.	.	.	O	.	_	0	102	['P6,161 2472 208 2502']

1	Characters	Characters	NNS	O	character	nsubj	2	103	['P6,222 2471 383 2498']
2	used	used	VBN	O	use	_	0	103	['P6,396 2471 464 2498']
3	in	in	IN	O	in	_	0	103	['P6,475 2471 503 2498']
4	diagnosing	diagnosing	VBG	O	diagnose	prepc_in	2	103	['P6,514 2471 672 2503']
5	the	the	DT	O	the	det	6	103	['P6,683 2472 728 2498']
6	Marsupialia	Marsupialia	NNP	O	Marsupialia	nsubj	8	103	['P6,741 2471 915 2503']
7	(	(	CD	NUMBER	(	num	6	103	['P6,925 2472 1001 2503']
8	e.g.	e.g.	FW	O	e.g.	xcomp	4	103	['P6,925 2472 1001 2503']
9	,	,	,	O	,	_	0	103	['P6,925 2472 1001 2503']
10	ref	ref	NN	O	ref	appos	8	103	['P6,1014 2471 1063 2497']
11	.	.	.	O	.	_	0	103	['P6,1014 2471 1063 2497']

1	14	14	CD	NUMBER	14	number	2	104	['P6,1078 2472 1120 2502']
2	)	)	CD	NUMBER	)	nsubj	3	104	['P6,1078 2472 1120 2502']
3	occur	occur	VBP	O	occur	_	0	104	['P6,1133 2479 1216 2498']
4	at	at	IN	O	at	_	0	104	['P6,1227 2475 1254 2497']
5	nodes	nodes	NNS	O	node	prep_at	3	104	['P6,1265 2471 1351 2498']
6	7-9	7-9	CD	NUMBER	7-9	dep	5	104	['P6,1363 2472 1423 2502']
7	;	;	:	O	;	_	0	104	['P6,1363 2472 1423 2502']
8	thus	thus	RB	O	thus	advmod	22	104	['P6,1435 2471 1507 2502']
9	,	,	,	O	,	_	0	104	['P6,1435 2471 1507 2502']
10	inclusion	inclusion	NN	O	inclusion	nsubj	22	104	['P6,1520 2471 1653 2498']
11	in	in	IN	O	in	_	0	104	['P6,1665 2471 1692 2497']
12	the	the	DT	O	the	det	13	104	['P6,1704 2471 1750 2498']
13	group	group	NN	O	group	prep_in	10	104	['P6,1761 2479 1847 2503']
14	of	of	IN	O	of	_	0	104	['P6,1858 2471 1891 2497']
15	fossil	fossil	JJ	O	fossil	amod	16	104	['P6,1898 2471 1976 2498']
16	taxa	taxa	NNS	O	taxa	prep_of	13	104	['P6,1988 2474 2051 2497']
17	such	such	JJ	O	such	_	0	104	['P6,2062 2471 2129 2497']
18	as	as	IN	O	as	_	0	104	['P6,12 2531 75 2571']
19	Anchistodelphys	Anchistodelphys	NNP	O	Anchistodelphys	prep_such_as	16	104	['P6,97 2514 622 2583']
20	and	and	CC	O	and	_	0	104	['P6,648 2514 761 2571']
21	Kokopellia	Eokopellia	NNP	O	Kokopellia	conj_and	19	104	['P6,786 2514 1129 2582']
22	depends	depends	VBZ	O	depend	parataxis	3	104	['P6,1157 2514 1415 2583']
23	on	on	IN	O	on	_	0	104	['P6,1441 2530 1520 2570']
24	de?nition	definitio	NN	O	de?nition	prep_on	22	104	['P6,1544 2513 1862 2571']
25	.	n.	.	O	.	_	0	104	['P6,1544 2513 1862 2571']

1	Phylogenetic	Phylogenetic	NNP	O	Phylogenetic	_	0	105	['P6,11 2675 446 2750']
2	and	and	CC	O	and	_	0	105	['P6,473 2675 600 2734']
3	Biogeographic	Biogeographic	NNP	O	Biogeographic	nn	4	105	['P6,629 2674 1124 2749']
4	Implications	Implications	NNS	O	implication	conj_and	1	105	['P6,1152 2674 1578 2749']

1	The	The	DT	O	the	det	2	106	['P6,11 2850 145 2913']
2	Deltatheroida	Deltatheroida	NNP	O	Deltatheroida	nsubjpass	19	106	['P6,189 2850 696 2924']
3	,	,	,	O	,	_	0	106	['P6,189 2850 696 2924']
4	a	a	DT	O	a	det	6	106	['P6,744 2869 784 2913']
5	primitive	primitive	JJ	O	primitive	amod	6	106	['P6,824 2850 1144 2927']
6	group	group	NN	O	group	appos	2	106	['P6,1188 2868 1392 2927']
7	of	of	IN	O	of	_	0	106	['P6,1435 2850 1512 2913']
8	higher	higher	JJR	O	higher	amod	9	106	['P6,1547 2849 1770 2926']
9	mammals	mammals	NNS	O	mammal	prep_of	6	106	['P6,1812 2850 2145 2912']
10	mainly	mainly	RB	O	mainly	advmod	12	106	['P6,12 2938 248 3015']
11	Old	Old	JJ	O	old	amod	12	106	['P6,293 2939 419 3002']
12	World	World	NN	O	world	rcmod	9	106	['P6,462 2939 683 3002']
13	in	in	IN	O	in	_	0	106	['P6,728 2938 793 3000']
14	distribution	distribution	NN	O	distribution	prep_in	12	106	['P6,838 2937 1270 3011']
15	,	,	,	O	,	_	0	106	['P6,838 2937 1270 3011']
16	has	has	VBZ	O	have	aux	19	106	['P6,1317 2939 1433 3000']
17	recently	recently	RB	DATE	recently	advmod	19	106	['P6,1478 2938 1766 3014']
18	been	been	VBN	O	be	auxpass	19	106	['P6,1808 2938 1976 3000']
19	forwarded	for-warded	VBN	O	forward	dep	51	106	['P6,2018 2937 2146 3000', 'P6,11 3028 271 3091']
20	as	as	IN	O	as	_	0	106	['P6,299 3046 372 3090']
21	a	a	DT	O	a	det	23	106	['P6,402 3046 443 3090']
22	sister	sister	NN	O	sister	nn	23	106	['P6,472 3027 661 3090']
23	group	group	NN	O	group	prep_as	19	106	['P6,687 3046 893 3105']
24	to	to	TO	O	to	_	0	106	['P6,921 3035 992 3090']
25	marsupials	marsupials	NNS	O	marsupial	prep_to	19	106	['P6,1021 3027 1401 3105']
26	on	on	IN	O	on	_	0	106	['P6,1432 3046 1519 3090']
27	the	the	DT	O	the	det	28	106	['P6,1547 3027 1655 3090']
28	basis	basis	NN	O	basis	prep_on	25	106	['P6,1685 3027 1860 3090']
29	of	of	IN	O	of	_	0	106	['P6,1890 3027 1968 3090']
30	both	both	CC	O	both	preconj	31	106	['P6,1988 3027 2146 3090']
31	dental	dental	JJ	O	dental	amod	37	106	['P6,11 3118 227 3180']
32	and	and	CC	O	and	_	0	106	['P6,246 3117 373 3180']
33	cranial	cranial	JJ	O	cranial	amod	37	106	['P6,395 3117 634 3180']
34	morphology	morphology	NN	O	morphology	nn	37	106	['P6,656 3117 1081 3194']
35	(	(	NN	O	(	nn	37	106	['P6,1103 3118 1259 3191']
36	22	22	CD	NUMBER	22	num	37	106	['P6,1103 3118 1259 3191']
37	)	)	NN	O	)	prep_of	28	106	['P6,1103 3118 1259 3191']
38	;	;	:	O	;	_	0	106	['P6,1103 3118 1259 3191']
39	the	the	DT	O	the	det	40	106	['P6,1282 3117 1392 3179']
40	primitiveness	primitiveness	NN	O	primitiveness	nsubj	46	106	['P6,1412 3116 1886 3194']
41	of	of	IN	O	of	_	0	106	['P6,1907 3116 1984 3179']
42	taxa	taxa	NN	O	taxa	prep_of	40	106	['P6,1997 3124 2148 3178']
43	allied	allied	VBD	O	ally	parataxis	19	106	['P6,11 3206 198 3269']
44	to	to	TO	O	to	xcomp	43	106	['P6,228 3214 297 3269']
45	or	or	CC	O	or	_	0	106	['P6,327 3224 402 3269']
46	included	included	VBN	O	include	parataxis	19	106	['P6,429 3205 730 3269']
47	within	within	IN	O	within	_	0	106	['P6,760 3205 982 3268']
48	Deltatheroida	Deltatheroida	NNP	LOCATION	Deltatheroida	prep_within	46	106	['P6,1012 3204 1498 3268']
49	has	has	VBZ	O	have	aux	51	106	['P6,1525 3205 1642 3268']
50	further	further	RB	O	further	advmod	51	106	['P6,1670 3204 1916 3267']
51	led	led	VBN	O	lead	_	0	106	['P6,1942 3204 2048 3267']
52	to	to	TO	O	to	_	0	106	['P6,2076 3213 2146 3267']
53	the	the	DT	O	the	det	54	106	['P7,10 21 118 84']
54	suggestion	suggestion	NN	O	suggestion	prep_to	51	106	['P7,151 21 521 97']
55	that	that	WDT	O	that	dobj	58	106	['P7,552 21 690 83']
56	higher	higher	JJR	O	higher	amod	57	106	['P7,720 21 945 97']
57	mammals	mammals	NNS	O	mammal	nsubj	58	106	['P7,973 20 1310 107']
58	(	(	VBP	O	(	rcmod	54	106	['P7,1342 19 1903 97']
59	Tribosphenida	Tribosphenida	FW	LOCATION	tribosphenida	nn	60	106	['P7,1342 19 1903 97']
60	)	)	FW	O	)	dobj	58	106	['P7,1342 19 1903 97']
61	represent	repre-sent	VBP	O	represent	rcmod	60	106	['P7,1934 38 2145 97', 'P7,13 118 154 172']
62	a	a	DT	O	a	det	65	106	['P7,188 127 229 172']
63	polyphyletic	polyphyletic	JJ	O	polyphyletic	amod	65	106	['P7,261 108 703 186']
64	assemblage	assemblage	NN	O	assemblage	nn	65	106	['P7,738 108 1142 185']
65	(	(	NN	O	(	dobj	61	106	['P7,1180 110 1307 183']
66	23	23	CD	NUMBER	23	nsubj	51	106	['P7,1180 110 1307 183']
67	,	,	,	O	,	_	0	106	['P7,1180 110 1307 183']
68	24	24	CD	NUMBER	24	num	69	106	['P7,1346 109 1472 182']
69	)	)	NN	O	)	appos	66	106	['P7,1346 109 1472 182']
70	.	.	.	O	.	_	0	106	['P7,1346 109 1472 182']

