1	Rev.	Reu.	NNP	O	Rev.	nn	2	1	['P1,1227 81 1303 112']

1	abelisauroids	abelisauroids	NNS	O	abelisauroid	nsubj	10	105	['P9,506 19 1091 107']
2	,	,	,	O	,	_	0	105	['P9,506 19 1091 107']
3	the	the	DT	O	the	det	5	105	['P9,1113 19 1249 90']
4	main	main	JJ	O	main	amod	5	105	['P9,1272 19 1488 91']
5	source	source	NN	O	source	appos	1	105	['P9,1511 42 1783 91']
6	of	of	IN	O	of	_	0	105	['P9,1805 19 1894 91']
7	information	infor-mation	NN	O	information	prep_of	5	105	['P9,1905 19 2139 91', 'P9,13 135 315 206']
8	being	being	VBG	O	be	cop	10	105	['P9,336 135 576 225']
9	currently	currently	RB	DATE	currently	advmod	10	105	['P9,595 135 995 225']
10	restricted	restricted	JJ	O	restricted	partmod	56	105	['P9,1015 135 1429 207']
11	to	to	TO	O	to	_	0	105	['P9,1450 140 1532 206']
12	the	the	DT	O	the	det	14	105	['P9,1556 135 1693 206']
13	noasaurid	noasaurid	JJ	O	noasaurid	amod	14	105	['P9,1717 135 2143 207']
14	Masiakasaurus	Masiakasaurus	NN	O	masiakasaurus	prep_to	10	105	['P9,7 248 671 321']
15	(	(	CD	NUMBER	(	num	16	105	['P9,718 248 1097 331']
16	Carrano	Carrano	NNP	PERSON	Carrano	dep	14	105	['P9,718 248 1097 331']
17	et	et	FW	O	et	nn	18	105	['P9,1135 258 1208 321']
18	al.	al.	FW	O	al.	dep	14	105	['P9,1244 248 1374 337']
19	,	,	,	O	,	_	0	105	['P9,1244 248 1374 337']
20	2002	2002	CD	DATE	2002	appos	18	105	['P9,1418 250 1644 337']
21	;	;	:	O	;	_	0	105	['P9,1418 250 1644 337']
22	due	due	JJ	O	due	_	0	105	['P9,1689 249 1840 321']
23	to	to	TO	O	to	_	0	105	['P9,1881 254 1963 321']
24	the	the	DT	O	the	det	27	105	['P9,2003 249 2140 321']
25	highly	highly	RB	O	highly	advmod	26	105	['P9,13 365 279 455']
26	fragmentary	fragmentary	JJ	O	fragmentary	amod	27	105	['P9,297 365 829 455']
27	condition	condition	NN	O	condition	prep_due_to	37	105	['P9,848 365 1244 436']
28	of	of	IN	O	of	_	0	105	['P9,1266 365 1353 436']
29	the	the	DT	O	the	det	31	105	['P9,1362 365 1498 436']
30	holotype	holotype	NN	O	holotype	nn	31	105	['P9,1520 365 1881 455']
31	specimen	speci-men	NN	O	specimen	prep_of	27	105	['P9,1904 365 2139 455', 'P9,13 503 198 552']
32	of	of	IN	O	of	_	0	105	['P9,220 480 309 552']
33	Deltadromeus	Deltadromeus	NNP	ORGANIZATION	Deltadromeus	nn	35	105	['P9,315 479 911 552']
34	agilis	agilis	NNP	O	agilis	nn	35	105	['P9,934 480 1155 571']
35	Sereno	Sereno	NNP	PERSON	Sereno	prep_of	31	105	['P9,1177 479 1471 552']
36	et	et	FW	O	et	nn	37	105	['P9,1490 489 1563 552']
37	al.	al.	FW	O	al.	dep	18	105	['P9,1580 479 1679 552']
38	,	,	,	O	,	_	0	105	['P9,1694 540 1710 569']
39	1996	1996	CD	DATE	1996	appos	37	105	['P9,1740 481 1960 569']
40	,	,	,	O	,	_	0	105	['P9,1740 481 1960 569']
41	and	and	CC	O	and	_	0	105	['P9,1984 480 2142 552']
42	the	the	DT	O	the	det	45	105	['P9,12 596 148 667']
43	few	few	JJ	O	few	amod	45	105	['P9,181 596 331 667']
44	available	available	JJ	O	available	amod	45	105	['P9,362 596 739 667']
45	descriptions	descriptions	NNS	O	description	conj_and	37	105	['P9,772 596 1288 686']
46	and	and	CC	O	and	_	0	105	['P9,1321 596 1479 667']
47	illustrations	illustrations	NNS	O	illustration	prep_to	10	105	['P9,1511 596 2030 668']
48	of	of	IN	O	of	_	0	105	['P9,2063 596 2152 667']
49	the	the	DT	O	the	det	51	105	['P9,12 710 148 781']
50	forelimb	forelimb	JJ	O	forelimb	amod	51	105	['P9,182 710 540 781']
51	bones	bones	NNS	O	bone	prep_of	47	105	['P9,573 710 843 798']
52	,	,	,	O	,	_	0	105	['P9,573 710 843 798']
53	We	we	PRP	O	we	nsubj	56	105	['P9,877 733 993 782']
54	did	did	VBD	O	do	aux	56	105	['P9,1027 710 1160 781']
55	not	not	RB	O	not	neg	56	105	['P9,1192 715 1332 781']
56	include	include	VB	O	include	_	0	105	['P9,1365 710 1675 781']
57	this	this	DT	O	this	det	58	105	['P9,1708 710 1868 782']
58	taxon	taxon	NN	O	taxon	dobj	56	105	['P9,1902 715 2142 782']
59	in	in	IN	O	in	_	0	105	['P9,13 826 97 897']
60	the	the	DT	O	the	det	63	105	['P9,138 826 277 898']
61	present	present	JJ	DATE	present	amod	63	105	['P9,319 831 645 917']
62	analysis	analysis	NN	O	analysis	nn	63	105	['P9,688 825 1092 917']
63	)	)	NN	O	)	prep_in	58	105	['P9,688 825 1092 917']
64	.	.	.	O	.	_	0	105	['P9,688 825 1092 917']

1	The	The	DT	O	the	det	2	106	['P9,1140 826 1306 898']
2	humerus	humerus	NN	O	humerus	nsubj	4	106	['P9,1351 826 1734 899']
3	here	here	RB	O	here	advmod	4	106	['P9,1779 826 1968 898']
4	described	de-scribed	VBD	O	describe	_	0	106	['P9,2012 826 2138 898', 'P9,14 942 318 1014']
5	adds	adds	VBZ	O	add	ccomp	4	106	['P9,345 942 537 1014']
6	some	some	DT	O	some	det	8	106	['P9,568 965 784 1014']
7	new	new	JJ	O	new	amod	8	106	['P9,813 965 989 1013']
8	data	data	NNS	O	datum	dobj	5	106	['P9,1016 942 1203 1013']
9	on	on	IN	O	on	_	0	106	['P9,1229 965 1333 1013']
10	forelimb	forelimb	JJ	O	forelimb	amod	11	106	['P9,1361 942 1720 1013']
11	morphology	morphol-ogy	NN	O	morphology	prep_on	8	106	['P9,1751 942 2139 1032', 'P9,13 1079 159 1147']
12	of	of	IN	O	of	_	0	106	['P9,185 1057 274 1128']
13	this	this	DT	O	this	det	14	106	['P9,290 1057 450 1129']
14	group	group	NN	O	group	prep_of	11	106	['P9,479 1079 726 1147']
15	of	of	IN	O	of	_	0	106	['P9,754 1057 843 1128']
16	ceratosaurian	ceratosaurian	JJ	O	ceratosaurian	amod	17	106	['P9,861 1057 1448 1129']
17	theropods	theropods	NNS	O	theropod	prep_of	14	106	['P9,1475 1057 1921 1147']
18	.	.	.	O	.	_	0	106	['P9,1475 1057 1921 1147']

1	MCF-PVPH	MCF-PVPH	NN	O	mcf-pvph	nsubjpass	4	107	['P9,161 1171 687 1244']
2	53	53	CD	NUMBER	53	num	1	107	['P9,718 1173 816 1244']
3	is	is	VBZ	O	be	auxpass	4	107	['P9,848 1172 915 1245']
4	interpreted	interpreted	VBN	O	interpret	_	0	107	['P9,945 1172 1450 1263']
5	as	as	IN	O	as	_	0	107	['P9,1477 1195 1565 1245']
6	belonging	belonging	VBG	O	belong	prepc_as	4	107	['P9,1593 1172 2033 1263']
7	to	to	TO	O	to	_	0	107	['P9,2055 1177 2139 1244']
8	an	an	DT	O	a	det	10	107	['P9,13 1311 119 1359']
9	abelisauroid	abelisauroid	JJ	O	abelisauroid	amod	10	107	['P9,164 1288 713 1360']
10	theropod	theropod	NN	O	theropod	prep_to	6	107	['P9,755 1288 1178 1378']
11	,	,	,	O	,	_	0	107	['P9,755 1288 1178 1378']
12	as	as	IN	O	as	mark	13	107	['P9,1227 1311 1315 1360']
13	supported	supported	VBN	O	support	dep	10	107	['P9,1364 1288 1809 1378']
14	by	by	IN	O	by	_	0	107	['P9,1850 1288 1957 1378']
15	the	the	DT	O	the	det	16	107	['P9,1998 1288 2139 1359']
16	presence	presence	NN	O	presence	prep_by	13	107	['P9,12 1426 398 1493']
17	of	of	IN	O	of	_	0	107	['P9,431 1403 522 1474']
18	a	a	DT	O	a	det	22	107	['P9,543 1426 592 1474']
19	proximally	proximally	RB	O	proximally	advmod	20	107	['P9,620 1403 1098 1493']
20	in?ated	inflated	JJ	O	in?ated	amod	22	107	['P9,1128 1403 1472 1474']
21	humeral	humeral	JJ	O	humeral	amod	22	107	['P9,1503 1403 1875 1474']
22	head	head	NN	O	head	prep_of	16	107	['P9,1907 1403 2138 1491']
23	,	,	,	O	,	_	0	107	['P9,1907 1403 2138 1491']
24	a	a	DT	O	a	det	27	107	['P9,13 1541 61 1589']
25	reduced	reduced	VBN	O	reduce	amod	27	107	['P9,103 1518 455 1589']
26	deltopectoral	deltopectoral	JJ	O	deltopectoral	amod	27	107	['P9,499 1518 1082 1608']
27	crest	crest	NN	O	crest	appos	22	107	['P9,1127 1523 1364 1606']
28	,	,	,	O	,	_	0	107	['P9,1127 1523 1364 1606']
29	greater	greater	JJR	O	greater	amod	30	107	['P9,1413 1523 1734 1608']
30	tubercle	tubercle	NN	O	tubercle	appos	27	107	['P9,1776 1518 2140 1589']
31	located	located	JJ	O	located	amod	27	107	['P9,13 1633 328 1704']
32	at	at	IN	O	at	_	0	107	['P9,367 1638 451 1704']
33	level	level	NN	O	level	prep_at	31	107	['P9,492 1633 695 1704']
34	With	with	IN	O	with	_	0	107	['P9,734 1633 933 1704']
35	medial	medial	JJ	O	medial	amod	36	107	['P9,973 1633 1269 1704']
36	tuberosity	tuberosity	NN	O	tuberosity	prep_with	33	107	['P9,1307 1633 1772 1723']
37	,	,	,	O	,	_	0	107	['P9,1307 1633 1772 1723']
38	and	and	CC	O	and	_	0	107	['P9,1815 1633 1978 1704']
39	tuberosity	tu-berosity	NN	O	tuberosity	appos	22	107	['P9,2015 1638 2139 1704', 'P9,10 1748 371 1839']
40	on	on	IN	O	on	_	0	107	['P9,404 1771 510 1820']
41	caudal	caudal	JJ	O	caudal	amod	42	107	['P9,545 1748 831 1820']
42	surface	surface	NN	O	surface	prep_on	39	107	['P9,867 1748 1185 1821']
43	of	of	IN	O	of	_	0	107	['P9,1221 1748 1311 1820']
44	humeral	humeral	JJ	O	humeral	amod	45	107	['P9,1336 1748 1708 1820']
45	shaft	shaft	NN	O	shaft	prep_of	42	107	['P9,1744 1748 1964 1821']
46	(	(	CD	NUMBER	(	num	45	107	['P9,2005 1747 2142 1830']
47	all	all	PDT	O	all	predet	49	107	['P9,2005 1747 2142 1830']
48	these	these	DT	O	these	det	49	107	['P9,12 1864 243 1937']
49	features	features	NNS	O	feature	nsubj	51	107	['P9,277 1864 638 1937']
50	are	are	VBP	O	be	cop	51	107	['P9,672 1887 808 1936']
51	present	present	JJ	DATE	present	rcmod	45	107	['P9,841 1869 1174 1955']
52	in	in	IN	O	in	_	0	107	['P9,1207 1864 1293 1935']
53	Elaphrosaurus	Elaphrosaurus	NNP	LOCATION	Elaphrosaurus	prep_in	51	107	['P9,1320 1863 2012 1955']
54	;	;	:	O	;	_	0	107	['P9,1320 1863 2012 1955']
55	O.	O.	NNP	PERSON	O.	nn	56	107	['P9,2051 1863 2137 1936']
56	Rauhut	Rauhut	NNP	PERSON	Rauhut	dep	39	107	['P9,13 1980 367 2069']
57	,	,	,	O	,	_	0	107	['P9,13 1980 367 2069']
58	pers	pers	NNS	O	per	appos	56	107	['P9,393 2003 601 2071']
59	.	.	.	O	.	_	0	107	['P9,393 2003 601 2071']

1	comm	comm	NN	O	comm	_	0	108	['P9,630 1979 975 2062']
2	.	.	.	O	.	_	0	108	['P9,630 1979 975 2062']
3	)	)	SYM	O	)	dep	1	108	['P9,630 1979 975 2062']

1	.	.	.	O	.	_	0	109	['P9,630 1979 975 2062']

1	Additionally	Additionally	RB	O	additionally	advmod	9	110	['P9,1000 1979 1559 2071']
2	,	,	,	O	,	_	0	110	['P9,1000 1979 1559 2071']
3	the	the	DT	O	the	det	4	110	['P9,1585 1980 1725 2052']
4	humerus	humerus	NN	O	humerus	nsubjpass	9	110	['P9,1751 1980 2141 2053']
5	described	described	VBN	O	describe	partmod	4	110	['P9,13 2096 433 2169']
6	here	here	RB	O	here	advmod	5	110	['P9,470 2096 662 2168']
7	is	is	VBZ	O	be	auxpass	9	110	['P9,702 2096 770 2169']
8	not	not	RB	O	not	neg	9	110	['P9,810 2101 954 2168']
9	assigned	assigned	VBN	O	assign	_	0	110	['P9,993 2096 1372 2187']
10	to	to	TO	O	to	_	0	110	['P9,1408 2101 1492 2168']
11	Abelisauridae	Abelisauridae	FW	O	abelisauridae	prep_to	9	110	['P9,1528 2095 2140 2169']
12	because	because	IN	O	because	mark	14	110	['P9,10 2212 360 2284']
13	it	it	PRP	O	it	nsubj	14	110	['P9,407 2212 471 2283']
14	retained	retained	VBD	O	retain	advcl	9	110	['P9,516 2212 893 2283']
15	a	a	DT	O	a	det	19	110	['P9,938 2235 986 2283']
16	strongly	strongly	RB	O	strongly	advmod	19	110	['P9,1031 2212 1400 2302']
17	reduced	reduced	VBN	O	reduce	amod	19	110	['P9,1442 2212 1797 2283']
18	medial	medial	JJ	O	medial	amod	19	110	['P9,1842 2212 2142 2283']
19	tuberosity	tuberosity	NN	O	tuberosity	dobj	14	110	['P9,12 2327 460 2417']
20	that	that	WDT	O	that	nsubj	21	110	['P9,484 2327 663 2398']
21	contrasts	contrasts	VBZ	O	contrast	rcmod	19	110	['P9,691 2332 1091 2399']
22	With	with	IN	O	with	mark	25	110	['P9,1119 2327 1315 2398']
23	the	the	DT	O	the	det	24	110	['P9,1340 2327 1479 2398']
24	Well	well	NNP	O	Well	nsubj	25	110	['P9,1506 2327 1683 2398']
25	developed	developed	VBD	O	develop	advcl	21	110	['P9,1711 2327 2143 2417']
26	one	one	CD	NUMBER	one	dobj	25	110	['P9,13 2465 163 2513']
27	of	of	IN	O	of	_	0	110	['P9,200 2442 290 2513']
28	Carnotaurus	Carnotaurus	NNP	O	Carnotaurus	prep_of	26	110	['P9,316 2441 865 2513']
29	and	and	CC	O	and	_	0	110	['P9,902 2442 1062 2513']
30	Aucasaurus	Aucasaurus	NNP	O	Aucasaurus	conj_and	28	110	['P9,1088 2441 1632 2513']
31	.	.	.	O	.	_	0	110	['P9,1088 2441 1632 2513']

1	The	The	DT	O	the	det	2	111	['P9,1673 2442 1840 2513']
2	condiMatteri	condi-	NN	O	condimatterus	_	0	111	['P9,1877 2442 2138 2513', 'P9,361 2588 488 2617']

1	&		CC	O	&	cc	2	112	['P9,502 2588 530 2617']
2	Schiavone		NNP	O	Schiavone	_	0	112	['P9,544 2588 727 2617']
3	:		:	O	:	_	0	112	['P9,544 2588 727 2617']
4	Catdlogo		NNP	O	Catdlogo	dep	2	112	['P9,742 2588 891 2623']
5	de		FW	O	de	nn	9	112	['P9,904 2588 941 2617']
6	los		FW	O	los	nn	9	112	['P9,955 2588 999 2617']
7	Musgos		FW	O	musgos	nn	9	112	['P9,1011 2588 1140 2623']
8	de		FW	O	de	nn	9	112	['P9,1153 2588 1190 2617']
9	la		FW	O	la	dep	4	112	['P9,1203 2588 1234 2617']
10	Region		NNP	O	Region	nn	11	112	['P9,1245 2588 1363 2623']
11	Fueguina		NNP	O	Fueguina	dep	4	112	['P9,1375 2588 1538 2623']
12	67		CD	NUMBER	67	num	11	112	['P9,1761 2591 1799 2618']

1	tion	tion	NN	O	tion	nsubj	9	113	['P9,11 2782 185 2854']
2	of	of	IN	O	of	_	0	113	['P9,215 2782 304 2854']
3	the	the	DT	O	the	det	5	113	['P9,323 2782 462 2854']
4	humeral	humeral	JJ	O	humeral	amod	5	113	['P9,493 2782 859 2854']
5	head	head	NN	O	head	prep_of	1	113	['P9,889 2782 1096 2854']
6	in	in	IN	O	in	_	0	113	['P9,1124 2782 1209 2853']
7	MCF-PVPH	MCF-PVPH	NN	O	mcf-pvph	prep_in	5	113	['P9,1238 2781 1757 2854']
8	53	53	CD	NUMBER	53	num	7	113	['P9,1789 2783 1886 2854']
9	looks	looks	VBZ	O	look	_	0	113	['P9,1919 2782 2143 2855']
10	more	more	JJR	O	more	dep	11	113	['P9,13 2921 235 2970']
11	primitive	primitive	JJ	O	primitive	acomp	9	113	['P9,279 2898 686 2989']
12	than	than	IN	O	than	prep	11	113	['P9,731 2898 935 2970']
13	in	in	IN	O	in	pcomp	12	113	['P9,980 2898 1065 2969']
14	Elaphrosaurus	Elaphrosaurus	NNP	LOCATION	Elaphrosaurus	pobj	13	113	['P9,1103 2897 1790 2989']
15	,	,	,	O	,	_	0	113	['P9,1103 2897 1790 2989']
16	Masiakasaurus	Masiakasaurus	NNP	O	Masiakasaurus	pobj	13	113	['P9,1832 2898 2139 2970', 'P9,11 3011 436 3100']
17	,	,	,	O	,	_	0	113	['P9,1832 2898 2139 2970', 'P9,11 3011 436 3100']
18	Aucasaurus	Aucasaurus	NNP	O	Aucasaurus	pobj	13	113	['P9,458 3011 980 3084']
19	and	and	CC	O	and	_	0	113	['P9,1010 3012 1171 3084']
20	Carnotaurus	Carnotaurus	NNP	O	Carnotaurus	pobj	13	113	['P9,1198 3011 1772 3100']
21	,	,	,	O	,	_	0	113	['P9,1198 3011 1772 3100']
22	because	because	IN	O	because	mark	26	113	['P9,1800 3012 2140 3084']
23	the	the	DT	O	the	det	25	113	['P9,11 3129 150 3201']
24	first	first	JJ	ORDINAL	first	amod	25	113	['P9,193 3129 375 3202']
25	one	one	CD	NUMBER	one	nsubj	26	113	['P9,418 3152 569 3201']
26	lacks	lacks	VBZ	O	lack	advcl	9	113	['P9,613 3129 830 3202']
27	a	a	DT	O	a	det	31	113	['P9,874 3152 922 3201']
28	rounded	rounded	JJ	O	rounded	amod	29	113	['P9,961 3129 1325 3201']
29	humeral	humeral	JJ	O	humeral	amod	31	113	['P9,1366 3129 1732 3201']
30	head	head	NN	O	head	nn	31	113	['P9,1775 3129 1982 3201']
31	(	(	NN	O	(	dobj	26	113	['P9,2028 3128 2143 3211']
32	in	in	IN	O	in	_	0	113	['P9,2028 3128 2143 3211']
33	proximal	proximal	JJ	O	proximal	amod	35	113	['P9,11 3245 400 3336']
34	aspect	aspect	NN	O	aspect	nn	35	113	['P9,423 3244 751 3336']
35	)	)	NN	O	)	prep_in	31	113	['P9,423 3244 751 3336']
36	,	,	,	O	,	_	0	113	['P9,423 3244 751 3336']
37	a	a	DT	O	a	det	39	113	['P9,777 3268 825 3317']
38	greater	greater	JJR	O	greater	amod	39	113	['P9,846 3250 1161 3336']
39	tubercle	tubercle	NN	O	tubercle	appos	35	113	['P9,1181 3245 1537 3317']
40	that	that	WDT	O	that	nsubjpass	43	113	['P9,1560 3245 1740 3317']
41	is	is	VBZ	O	be	auxpass	43	113	['P9,1763 3245 1829 3318']
42	clearly	clearly	RB	O	clearly	advmod	43	113	['P9,1854 3245 2144 3336']
43	offset	offset	VBN	O	offset	rcmod	39	113	['P9,13 3361 254 3434']
44	from	from	IN	O	from	_	0	113	['P9,294 3361 503 3433']
45	the	the	DT	O	the	det	50	113	['P9,540 3361 679 3433']
46	humeral	humeral	JJ	O	humeral	amod	50	113	['P9,721 3361 1087 3433']
47	head	head	NN	O	head	nn	50	113	['P9,1128 3361 1335 3433']
48	(	(	CD	NUMBER	(	num	50	113	['P9,1380 3360 1495 3443']
49	o.	O.	NN	O	o.	nn	50	113	['P9,1380 3360 1495 3443']
50	Rauhut	Rauhut	NN	O	rauhut	prep_from	43	113	['P9,1540 3361 1891 3450']
51	,	,	,	O	,	_	0	113	['P9,1540 3361 1891 3450']
52	pers	pers	NNS	O	per	appos	50	113	['P9,1932 3384 2138 3452']
53	.	.	.	O	.	_	0	113	['P9,1932 3384 2138 3452']

1	comm	comm	NN	O	comm	_	0	114	['P9,13 3476 351 3566']
2	.	.	.	O	.	_	0	114	['P9,13 3476 351 3566']
3	)	)	SYM	O	)	dep	1	114	['P9,13 3476 351 3566']

1	,	,	,	O	,	_	0	115	['P9,13 3476 351 3566']
2	and	and	CC	O	and	dep	6	115	['P9,375 3477 534 3549']
3	a	a	DT	O	a	det	4	115	['P9,554 3500 602 3549']
4	deep	deep	JJ	O	deep	dep	2	115	['P9,621 3477 818 3568']
5	cranial	cranial	JJ	O	cranial	amod	6	115	['P9,839 3477 1135 3549']
6	ligament	ligament	NN	O	ligament	_	0	115	['P9,1157 3477 1535 3568']
7	sulcus	sulcus	NN	O	sulcus	dep	6	115	['P9,1558 3477 1842 3550']
8	.	.	.	O	.	_	0	115	['P9,1558 3477 1842 3550']

1	In	In	IN	O	in	_	0	116	['P9,1868 3477 1961 3548']
2	this	this	DT	O	this	det	3	116	['P9,1981 3477 2141 3550']
3	context	context	NN	O	context	prep_in	7	116	['P9,13 3597 358 3680']
4	,	,	,	O	,	_	0	116	['P9,13 3597 358 3680']
5	MCF-PVPH	MCF-PVPH	NN	O	mcf-pvph	nsubj	7	116	['P9,403 3591 924 3664']
6	53	53	CD	NUMBER	53	num	5	116	['P9,968 3593 1066 3664']
7	seems	seems	VBZ	O	seem	_	0	116	['P9,1113 3615 1371 3664']
8	to	to	TO	O	to	aux	10	116	['P9,1415 3597 1499 3664']
9	be	be	VB	O	be	cop	10	116	['P9,1541 3592 1640 3664']
10	one	one	CD	NUMBER	one	xcomp	7	116	['P9,1684 3615 1836 3664']
11	of	of	IN	O	of	_	0	116	['P9,1881 3592 1970 3664']
12	the	the	DT	O	the	det	15	116	['P9,2002 3592 2141 3664']
13	most	most	RBS	O	most	advmod	14	116	['P9,13 3712 224 3779']
14	basal	basal	JJ	O	basal	amod	15	116	['P9,263 3707 488 3779']
15	abelisauroids	abelisauroids	NNS	O	abelisauroid	prep_of	10	116	['P9,530 3707 1129 3795']
16	,	,	,	O	,	_	0	116	['P9,530 3707 1129 3795']
17	even	even	RB	O	even	advmod	19	116	['P9,1173 3730 1373 3779']
18	more	more	RBR	O	more	advmod	19	116	['P9,1415 3730 1635 3778']
19	basal	basal	JJ	O	basal	amod	15	116	['P9,1675 3707 1900 3779']
20	than	than	IN	O	than	_	0	116	['P9,1940 3707 2143 3778']
21	the	the	DT	O	the	det	23	116	['P10,11 21 149 93']
22	Jurassic	Jurassic	JJ	MISC	jurassic	amod	23	116	['P10,170 21 524 94']
23	Elaphrosaurus	Elapkrosaurus	NN	MISC	elaphrosaurus	prep_than	10	116	['P10,541 20 1210 112']
24	.	.	.	O	.	_	0	116	['P10,541 20 1210 112']

1	MCF-PVPH	MCF-PVPH	NN	O	mcf-pvph	nsubj	3	117	['P10,1234 20 1750 93']
2	53	53	CD	NUMBER	53	num	1	117	['P10,1773 22 1870 93']
3	opens	opens	VBZ	O	open	_	0	117	['P10,1895 44 2140 112']
4	a	a	DT	O	a	det	6	117	['P10,13 160 61 208']
5	new	new	JJ	O	new	amod	6	117	['P10,102 160 280 208']
6	panorama	panorama	NN	O	panorama	dobj	3	117	['P10,321 160 762 227']
7	regarding	regarding	VBG	O	regard	prep	3	117	['P10,802 137 1230 227']
8	to	to	TO	O	to	pcomp	7	117	['P10,1267 142 1351 208']
9	the	the	DT	O	the	det	10	117	['P10,1394 137 1533 208']
10	radiations	radiations	NNS	O	radiation	pobj	8	117	['P10,1576 137 2018 209']
11	of	of	IN	O	of	_	0	117	['P10,2062 137 2152 208']
12	basal	basal	JJ	O	basal	amod	13	117	['P10,10 251 238 323']
13	members	members	NNS	O	member	prep_of	10	117	['P10,283 251 686 323']
14	of	of	IN	O	of	_	0	117	['P10,732 251 822 323']
15	Abelisauroidea	Abelisauroidea	NNP	LOCATION	Abelisauroidea	prep_of	13	117	['P10,853 250 1539 339']
16	,	,	,	O	,	_	0	117	['P10,853 250 1539 339']
17	where	where	WRB	O	where	advmod	19	117	['P10,1585 251 1853 323']
18	stemabelisauroids	stem-abelisauroids	NNS	O	stemabelisauroid	nsubj	19	117	['P10,1900 256 2139 323', 'P10,13 367 586 439']
19	survived	survived	VBD	O	survive	advcl	3	117	['P10,627 367 996 439']
20	until	until	IN	O	until	_	0	117	['P10,1032 367 1242 438']
21	late	late	JJ	O	late	amod	24	117	['P10,1281 367 1440 438']
22	Turonian-early	Turonian-early	JJ	MISC	turonian-early	amod	24	117	['P10,1481 367 2145 457']
23	Coniacian	Coniacian	JJ	MISC	coniacian	amod	24	117	['P10,14 481 447 554']
24	times	times	NNS	O	time	prep_until	19	117	['P10,481 482 743 571']
25	,	,	,	O	,	_	0	117	['P10,481 482 743 571']
26	thus	thus	RB	O	thus	advmod	27	117	['P10,784 482 975 555']
27	depicting	depicting	VBG	O	depict	ccomp	19	117	['P10,1011 482 1417 573']
28	a	a	DT	O	a	det	31	117	['P10,1448 505 1496 554']
29	currently	currently	RB	DATE	currently	advmod	31	117	['P10,1530 482 1938 573']
30	covered	cov-ered	VBN	O	cover	amod	31	117	['P10,1971 505 2140 554', 'P10,13 598 201 669']
31	radiation	radiation	NN	O	radiation	dobj	27	117	['P10,226 598 625 669']
32	of	of	IN	O	of	_	0	117	['P10,652 598 742 669']
33	basal	basal	JJ	O	basal	amod	34	117	['P10,756 598 980 670']
34	abelisauroids	abelisauroids	NNS	O	abelisauroid	prep_of	31	117	['P10,1008 598 1581 670']
35	from	from	IN	O	from	_	0	117	['P10,1609 598 1818 669']
36	Middle	Middle	NN	LOCATION	middle	prep_from	34	117	['P10,1842 598 2141 669']

1	Jurassic	Jurassic	JJ	O	jurassic	amod	2	118	['P10,10 713 387 786']
2	times	times	NNS	O	time	nsubjpass	10	118	['P10,435 713 711 802']
3	,	,	,	O	,	_	0	118	['P10,435 713 711 802']
4	at	at	IN	O	at	dep	7	118	['P10,762 718 848 785']
5	least	least	JJS	O	least	pobj	4	118	['P10,896 713 1110 786']
6	(	(	RB	O	(	advmod	7	118	['P10,1164 712 1286 795']
7	as	as	IN	O	as	dep	2	118	['P10,1164 712 1286 795']
8	it	it	PRP	O	it	pobj	7	118	['P10,1336 713 1401 785']
9	is	is	VBZ	O	be	auxpass	10	118	['P10,1450 713 1519 786']
10	indicated	indicated	VBN	O	indicate	_	0	118	['P10,1569 713 1993 785']
11	by	by	IN	O	by	_	0	118	['P10,2038 713 2145 804']
12	Elaphrosaurus	E/aphrosaurus	NNP	PERSON	Elaphrosaurus	agent	10	118	['P10,8 828 721 920']
13	)	)	CD	NUMBER	)	num	12	118	['P10,8 828 721 920']
14	,	,	,	O	,	_	0	118	['P10,8 828 721 920']
15	up	up	RB	O	up	advmod	10	118	['P10,752 852 861 920']
16	to	to	TO	O	to	_	0	118	['P10,890 834 973 901']
17	the	the	DT	O	the	det	19	118	['P10,1003 829 1142 901']
18	Late	Late	JJ	O	late	amod	19	118	['P10,1173 829 1367 901']
19	Cretaceous	Cretaceous	JJ	O	cretaceous	prep_to	15	118	['P10,1400 828 1903 902']
20	.	.	.	O	.	_	0	118	['P10,1400 828 1903 902']

1	Among	Among	IN	O	among	_	0	119	['P10,160 944 481 1036']
2	Abelisauroidea	Abelisauroidea	NNP	O	Abelisauroidea	prep_among	10	119	['P10,504 944 1171 1018']
3	two	two	CD	NUMBER	two	num	2	119	['P10,1199 950 1358 1017']
4	differerent	differerent	JJ	O	differerent	amod	5	119	['P10,1391 945 1870 1017']
5	kinds	kinds	NNS	O	kind	nsubj	17	119	['P10,1901 945 2142 1018']
6	of	of	IN	O	of	_	0	119	['P10,13 1061 104 1132']
7	humeri	humeri	NNS	O	humerus	prep_of	5	119	['P10,139 1061 460 1132']
8	can	can	MD	O	can	aux	10	119	['P10,506 1084 658 1132']
9	be	be	VB	O	be	auxpass	10	119	['P10,700 1061 800 1132']
10	recognized	recognized	VBN	O	recognize	_	0	119	['P10,846 1061 1346 1151']
11	:	:	:	O	:	_	0	119	['P10,846 1061 1346 1151']
12	a	a	DT	O	a	det	13	119	['P10,1398 1084 1446 1132']
13	plesiomorphic	plesiomorphic	JJ	O	plesiomorphic	dobj	10	119	['P10,1488 1061 2139 1151']
14	,	,	,	O	,	_	0	119	['P10,1488 1061 2139 1151']
15	gracile	gracile	NN	O	gracile	appos	13	119	['P10,13 1176 307 1266']
16	and	and	CC	O	and	_	0	119	['P10,335 1176 498 1247']
