1	Geo	Geo	NNP	O	Geo	_	0	1	['P1,83 89 149 114']
4	of	of	IN	O	of	_	0	612	['P18,1102 2918 1185 2984']
5	the	the	DT	O	the	det	7	612	['P18,1211 2918 1325 2984']
6	DN6/7	DN6/7	NN	O	dn6/7	nn	7	612	['P18,1354 2918 1609 2985']
7	Zone	Zone	NNP	O	Zone	prep_of	3	612	['P18,1638 2921 1831 2984']
8	in	in	IN	O	in	_	0	612	['P18,1858 2918 1928 2983']
9	the	the	DT	O	the	det	11	612	['P18,1956 2918 2070 2984']
10	upper	upper	JJ	O	upper	amod	11	612	['P18,37 3047 257 3109']
11	part	part	NN	O	part	prep_in	7	612	['P18,285 3035 441 3109']
12	of	of	IN	O	of	_	0	612	['P18,473 3025 556 3091']
13	the	the	DT	O	the	det	15	612	['P18,586 3025 700 3091']
14	Antwerpen	Antwerpen	NNP	LOCATION	Antwerpen	nn	15	612	['P18,730 3025 1149 3109']
15	Sands	Sands	NNP	LOCATION	Sands	prep_of	11	612	['P18,1183 3025 1402 3092']
16	in	in	IN	O	in	_	0	612	['P18,1434 3025 1504 3090']
17	the	the	DT	O	the	det	19	612	['P18,1536 3025 1649 3091']
18	study	study	NN	O	study	nn	19	612	['P18,1683 3025 1882 3109']
19	area	area	NN	O	area	prep_in	15	612	['P18,1914 3047 2071 3091']
20	might	might	MD	O	might	aux	21	612	['P18,37 3132 256 3216']
21	indicate	indicate	VB	O	indicate	_	0	612	['P18,344 3132 637 3198']
22	deposition	deposition	NN	O	deposition	dobj	21	612	['P18,727 3132 1121 3216']
23	during	during	IN	O	during	_	0	612	['P18,1210 3132 1458 3216']
24	slightly	slightly	RB	O	slightly	advmod	25	612	['P18,1548 3132 1816 3216']
25	later	later	JJ	O	later	advmod	27	612	['P18,1904 3132 2071 3198']
26	Serravallian	Serravallian	JJ	MISC	serravallian	amod	27	612	['P18,41 3239 483 3306']
27	times	times	NNS	O	time	prep_during	21	612	['P18,522 3239 732 3305']
28	.	.	.	O	.	_	0	612	['P18,522 3239 732 3305']

1	If	If	IN	O	if	mark	4	613	['P18,777 3239 845 3304']
2	this	this	DT	O	this	nsubjpass	4	613	['P18,884 3239 1016 3305']
3	is	is	VBZ	O	be	auxpass	4	613	['P18,1056 3239 1110 3305']
4	corroborated	corroborated	VBN	O	corroborate	advcl	23	613	['P18,1150 3239 1642 3305']
5	by	by	IN	O	by	_	0	613	['P18,1680 3239 1770 3323']
6	further	further	JJ	O	further	amod	7	613	['P18,1808 3239 2071 3305']
7	studies	studies	NNS	O	study	agent	4	613	['P18,40 3346 311 3426']
8	,	,	,	O	,	_	0	613	['P18,40 3346 311 3426']
9	then	then	RB	O	then	advmod	12	613	['P18,346 3346 510 3412']
10	the	the	DT	O	the	det	12	613	['P18,542 3346 656 3412']
11	youngest	youngest	JJS	O	youngest	amod	12	613	['P18,687 3356 1022 3430']
12	deposits	deposits	NNS	O	deposit	nsubjpass	23	613	['P18,1053 3346 1357 3430']
13	of	of	IN	O	of	_	0	613	['P18,1392 3346 1474 3412']
14	the	the	DT	O	the	det	16	613	['P18,1506 3346 1620 3412']
15	Antwerpen	Antwerpen	NNP	LOCATION	Antwerpen	nn	16	613	['P18,1651 3346 2070 3430']
16	Sands	Sands	NNPS	LOCATION	Sands	prep_of	12	613	['P18,41 3453 260 3520']
17	with	with	IN	O	with	_	0	613	['P18,283 3453 448 3519']
18	a	a	DT	O	a	det	21	613	['P18,472 3475 512 3519']
19	late	late	JJ	O	late	amod	21	613	['P18,534 3453 665 3519']
20	Serravallian	Serravallian	JJ	MISC	serravallian	amod	21	613	['P18,692 3453 1134 3520']
21	age	age	NN	O	age	prep_with	16	613	['P18,1158 3475 1279 3537']
22	are	are	VBP	O	be	auxpass	23	613	['P18,1303 3475 1415 3519']
23	found	found	VBN	O	find	_	0	613	['P18,1438 3453 1658 3519']
24	in	in	IN	O	in	_	0	613	['P18,1681 3453 1750 3518']
25	the	the	DT	O	the	det	27	613	['P18,1774 3453 1888 3519']
26	type	type	NN	O	type	nn	27	613	['P18,1911 3463 2070 3537']
27	area	area	NN	O	area	prep_in	23	613	['P18,39 3558 215 3603']
28	.	.	.	O	.	_	0	613	['P18,39 3558 215 3603']

1	http://'ourna1s.cambridge.org	htt:/I'ournals.cambride.or	NN	O	http://'ourna1s.cambridge.org	nn	2	614	['P19,8 217 840 282']
2	Downloaded	Downloaded	NNP	O	Downloaded	_	0	614	['P19,1473 223 1802 267']
3	:	:	:	O	:	_	0	614	['P19,1473 223 1802 267']
4	08	08	CD	DATE	08	num	5	614	['P19,1824 223 1882 267']
5	May	May	NNP	DATE	May	dep	2	614	['P19,1901 224 2014 280']
6	2013	2013	CD	DATE	2013	num	5	614	['P19,2033 223 2152 267']
7	7	7	CD	NUMBER	7	dep	5	614	['P19,6 330 73 397']
8	.	.	.	O	.	_	0	614	['P19,6 330 73 397']

1	Discussion	Discussion	NN	O	discussion	_	0	615	['P19,126 329 539 397']
2	and	aml	CC	O	and	_	0	615	['P19,564 330 701 397']
3	conclusions	conclusions	NNS	O	conclusion	conj_and	1	615	['P19,724 329 1163 397']

1	No	No	DT	O	no	det	2	616	['P19,6 499 131 566']
2	hiatus	hiatus	NN	O	hiatus	nsubjpass	14	616	['P19,159 497 397 566']
3	between	between	IN	O	between	_	0	616	['P19,425 497 746 566']
4	the	the	DT	O	the	det	6	616	['P19,774 497 894 566']
5	Edegem	Edegem	NNP	LOCATION	Edegem	nn	6	616	['P19,923 497 1241 585']
6	Sands	Sands	NNP	LOCATION	Sands	prep_between	2	616	['P19,1270 497 1501 566']
7	and	and	CC	O	and	_	0	616	['P19,1531 497 1677 566']
8	the	the	DT	O	the	det	11	616	['P19,1704 497 1824 566']
9	decalci?ed	decalci-fied	JJ	O	decalci?ed	amod	11	616	['P19,1852 497 2152 566', 'P19,6 609 149 678']
10	Kiel	Kiel	NNP	LOCATION	Kiel	nn	11	616	['P19,203 609 367 678']
11	Sands	Sands	NNPS	LOCATION	Sands	prep_between	2	616	['P19,423 609 655 678']
12	can	can	MD	O	can	aux	14	616	['P19,708 631 845 678']
13	be	be	VB	O	be	auxpass	14	616	['P19,897 609 986 678']
14	inferred	inferred	VBN	O	infer	_	0	616	['P19,1039 609 1351 678']
15	from	from	IN	O	from	_	0	616	['P19,1403 609 1595 678']
16	the	the	DT	O	the	det	18	616	['P19,1647 609 1766 678']
17	dinocyst	dinocyst	NN	O	dinocyst	nn	18	616	['P19,1820 609 2154 697']
18	record	record	NN	O	record	prep_from	14	616	['P19,7 721 280 790']
19	.	.	.	O	.	_	0	616	['P19,7 721 280 790']

1	The	The	DT	O	the	det	2	617	['P19,340 721 492 790']
2	gravel	gravel	NN	O	gravel	nsubj	25	617	['P19,547 721 778 809']
3	at	at	IN	O	at	_	0	617	['P19,833 731 905 790']
4	the	the	DT	O	the	det	5	617	['P19,958 721 1078 790']
5	base	base	NN	O	base	prep_at	2	617	['P19,1132 721 1305 790']
6	of	of	IN	O	of	_	0	617	['P19,1362 721 1448 790']
7	the	the	DT	O	the	det	9	617	['P19,1502 721 1622 790']
8	Kiel	Kiel	NNP	LOCATION	Kiel	nn	9	617	['P19,1678 721 1843 790']
9	Sands	Sands	NNP	LOCATION	Sands	prep_of	5	617	['P19,1900 721 2150 804']
10	,	,	,	O	,	_	0	617	['P19,1900 721 2150 804']
11	observed	observed	VBN	O	observe	partmod	2	617	['P19,9 833 361 902']
12	in	in	IN	O	in	_	0	617	['P19,423 833 497 901']
13	one	one	CD	NUMBER	one	num	14	617	['P19,562 855 701 902']
14	outcrop	outcrop	NN	O	outcrop	prep_in	11	617	['P19,767 843 1075 921']
15	by	by	IN	O	by	_	0	617	['P19,1138 833 1233 921']
16	Vandenberghe	Vandenberghe	NNP	PERSON	Vandenberghe	prep_by	14	617	['P19,1294 833 1863 921']
17	er	et	FW	O	er	nn	19	617	['P19,1928 847 1997 902']
18	al.	al.	FW	O	al.	nn	19	617	['P19,2059 833 2142 902']
19	(	(	FW	O	(	dobj	11	617	['P19,9 945 277 1032']
20	1998	1998	CD	DATE	1998	num	21	617	['P19,9 945 277 1032']
21	)	)	CD	NUMBER	)	dep	2	617	['P19,9 945 277 1032']
22	,	,	,	O	,	_	0	617	['P19,9 945 277 1032']
23	is	is	VBZ	O	be	cop	25	617	['P19,308 945 365 1014']
24	probably	probably	RB	O	probably	advmod	25	617	['P19,393 945 745 1033']
25	indicative	indicative	JJ	O	indicative	_	0	617	['P19,772 945 1152 1014']
26	of	of	IN	O	of	_	0	617	['P19,1182 945 1269 1014']
27	a	a	DT	O	a	det	28	617	['P19,1298 967 1340 1014']
28	break	break	NN	O	break	prep_of	25	617	['P19,1367 945 1592 1014']
29	in	in	IN	O	in	_	0	617	['P19,1619 945 1693 1013']
30	sedimentation	sedimenta-tion	NN	O	sedimentation	prep_in	28	617	['P19,1723 945 2152 1014', 'P19,7 1057 164 1126']
31	that	that	WDT	O	that	nsubj	34	617	['P19,199 1057 355 1126']
32	is	is	VBZ	O	be	cop	34	617	['P19,388 1057 446 1126']
33	not	not	RB	O	not	neg	34	617	['P19,481 1067 614 1126']
34	resolvable	resolvable	JJ	O	resolvable	rcmod	28	617	['P19,648 1057 1039 1126']
35	with	with	IN	O	with	_	0	617	['P19,1073 1057 1248 1126']
36	the	the	DT	O	the	det	38	617	['P19,1282 1057 1403 1126']
37	dinocyst	dinocyst	NN	O	dinocyst	nn	38	617	['P19,1438 1057 1773 1145']
38	zonation	zonation	NN	O	zonation	prep_with	34	617	['P19,1805 1057 2153 1126']
39	used	used	VBN	O	use	partmod	38	617	['P19,6 1169 185 1238']
40	here	here	RB	O	here	advmod	39	617	['P19,212 1169 377 1238']
41	for	for	IN	O	for	_	0	617	['P19,404 1169 518 1238']
42	the	the	DT	O	the	det	44	617	['P19,544 1169 664 1238']
43	Lower	Lower	NNP	O	Lower	nn	44	617	['P19,693 1171 945 1238']
44	Miocene	Miocene	NNP	O	Miocene	prep_for	39	617	['P19,973 1169 1329 1238']
45	.	.	.	O	.	_	0	617	['P19,973 1169 1329 1238']

1	A	A	DT	O	a	det	2	618	['P19,1360 1169 1431 1237']
2	correlation	correlation	NN	O	correlation	nsubjpass	24	618	['P19,1457 1169 1890 1238']
3	of	of	IN	O	of	_	0	618	['P19,1919 1169 2006 1238']
4	the	the	DT	O	the	det	5	618	['P19,2033 1169 2153 1238']
5	base	base	NN	O	base	prep_of	2	618	['P19,7 1281 179 1350']
6	of	of	IN	O	of	_	0	618	['P19,224 1281 312 1350']
7	the	the	DT	O	the	det	9	618	['P19,353 1281 474 1350']
8	Edegem	Edegem	NNP	LOCATION	Edegem	nn	9	618	['P19,517 1281 836 1369']
9	Sands	Sands	NNPS	LOCATION	Sands	prep_of	5	618	['P19,880 1281 1112 1350']
10	with	with	IN	O	with	_	0	618	['P19,1154 1281 1329 1350']
11	sequence	sequence	NN	O	sequence	nn	13	618	['P19,1373 1303 1723 1369']
12	boundary	boundary	NN	O	boundary	nn	13	618	['P19,1767 1281 2154 1369']
13	Aq3/Burl	Aq3/Burl	NN	O	aq3/burl	prep_with	9	618	['P19,6 1393 391 1481']
14	at	at	IN	O	at	_	0	618	['P19,432 1403 503 1462']
15	20.52	20.52	CD	NUMBER	20.52	num	18	618	['P19,533 1394 743 1462']
16	Ma	Ma	NNP	O	Ma	nn	18	618	['P19,772 1395 908 1462']
17	(	(	CD	NUMBER	(	num	18	618	['P19,939 1393 1400 1480']
18	Hardenbol	Hardenbol	NNP	O	Hardenbol	prep_at	13	618	['P19,939 1393 1400 1480']
19	et	et	FW	O	et	nn	20	618	['P19,1431 1407 1500 1462']
20	al.	a/.	FW	O	al.	dep	18	618	['P19,1529 1393 1612 1462']
21	1998	1998	CD	DATE	1998	num	22	618	['P19,1663 1393 1868 1480']
22	)	)	CD	NUMBER	)	dep	20	618	['P19,1663 1393 1868 1480']
23	is	is	VBZ	O	be	auxpass	24	618	['P19,1900 1393 1957 1462']
24	proposed	pro-pose	VBN	O	propose	_	0	618	['P19,1988 1415 2152 1481', 'P19,6 1505 257 1593']
25	.	d.	.	O	.	_	0	618	['P19,1988 1415 2152 1481', 'P19,6 1505 257 1593']

1	Vandenberghe	Vandenberghe	NNP	PERSON	Vandenberghe	dep	7	619	['P19,296 1505 865 1593']
2	er	et	FW	O	er	dep	1	619	['P19,901 1519 971 1574']
3	al.	al.	FW	O	al.	nn	4	619	['P19,1004 1505 1086 1574']
4	(	(	FW	O	(	dep	2	619	['P19,1134 1505 1378 1592']
5	1998	1998	CD	DATE	1998	dep	7	619	['P19,1134 1505 1378 1592']
6	)	)	CD	NUMBER	)	num	7	619	['P19,1134 1505 1378 1592']
7	advance	advance	NN	O	advance	dep	10	619	['P19,1416 1505 1734 1574']
8	a	a	DT	O	a	det	9	619	['P19,1771 1527 1813 1574']
9	correlation	correla-tion	NN	O	correlation	dep	7	619	['P19,1847 1505 2152 1574', 'P19,7 1617 164 1686']
10	with	with	IN	O	with	_	0	619	['P19,217 1617 392 1686']
11	sequence	sequence	NN	O	sequence	nn	12	619	['P19,447 1639 798 1705']
12	boundary	boundary	NN	O	boundary	pobj	10	619	['P19,853 1617 1241 1705']
13	21	21	CD	NUMBER	21	number	14	619	['P19,1295 1618 1375 1685']
14	(	(	CD	NUMBER	(	dep	12	619	['P19,1440 1617 1664 1705']
15	Haq	Haq	NNP	PERSON	Haq	dep	14	619	['P19,1440 1617 1664 1705']
16	,	,	,	O	,	_	0	619	['P19,1440 1617 1664 1705']
17	Hardenbol	Hardenbol	NNP	ORGANIZATION	Hardenbol	dep	14	619	['P19,1723 1617 2153 1686']
18	&	k	CC	ORGANIZATION	&	_	0	619	['P19,8 1730 76 1798']
19	Vail	Vail	NNP	ORGANIZATION	Vail	dep	14	619	['P19,118 1729 296 1812']
20	,	,	,	O	,	_	0	619	['P19,118 1729 296 1812']
21	1987	1987	CD	DATE	1987	num	22	619	['P19,352 1729 558 1816']
22	)	)	NN	O	)	appos	12	619	['P19,352 1729 558 1816']
23	and	and	CC	O	and	_	0	619	['P19,605 1729 752 1798']
24	interpret	interpret	VB	O	interpret	appos	12	619	['P19,795 1729 1138 1817']
25	the	the	DT	O	the	det	27	619	['P19,1181 1729 1301 1798']
26	Edegem	Edegem	NNP	O	Edegem	nn	27	619	['P19,1347 1729 1665 1817']
27	Sands	Sands	NNP	O	Sands	dobj	24	619	['P19,1710 1729 1942 1798']
28	as	as	IN	O	as	advmod	24	619	['P19,1989 1751 2066 1798']
29	a	a	DT	O	a	dep	28	619	['P19,2112 1751 2154 1798']

1	IP	IP	NNP	O	IP	nn	2	620	['P19,1353 1988 1410 2032']
2	address	address	NN	O	address	_	0	620	['P19,1429 1987 1638 2033']
3	:	:	:	O	:	_	0	620	['P19,1429 1987 1638 2033']
4	144.92.142.158	144.92.142.158	CD	NUMBER	144.92.142.158	dep	2	620	['P19,1667 1987 2069 2033']

1	S.	S.	NNP	LOCATION	S.	nn	4	621	['P22,649 2602 696 2643']
2	LOUWYE	LOUWYE	NNP	LOCATION	LOUWYE	nn	4	621	['P22,735 2602 1055 2654']
3	,	,	,	O	,	_	0	621	['P22,735 2602 1055 2654']
4	J.	J.	NNP	O	J.	_	0	621	['P22,1091 2603 1130 2643']
5	DE	DE	NN	O	de	dep	4	621	['P22,1169 2603 1257 2641']
6	CONINCK	CONINCK	NNP	O	CONINCK	nn	9	621	['P22,1291 2602 1618 2642']
7	&	k	CC	O	&	_	0	621	['P22,1650 2598 1694 2642']
8	J.	J.	NNP	O	J.	nn	9	621	['P22,1726 2603 1765 2642']
9	VERNIERS	VERNIERS	NNP	O	VERNIERS	dep	4	621	['P22,1802 2602 2152 2642']

1	Figure	Figure	NN	O	figure	_	0	622	['P24,107 451 210 486']
2	7	7	CD	NUMBER	7	dep	1	622	['P24,220 452 245 479']
3	.	.	.	O	.	_	0	622	['P24,220 452 245 479']

1	Dino?agellate	Dinoflagellate	JJ	O	dino?agellate	amod	2	623	['P24,267 451 489 486']
2	cysts	cysts	NNS	O	cyst	_	0	623	['P24,498 455 573 486']
3	of	of	IN	O	of	_	0	623	['P24,583 451 618 479']
4	the	the	DT	O	the	det	6	623	['P24,627 451 675 479']
5	Berchem	Berchem	NNP	O	Berchem	nn	6	623	['P24,684 451 823 479']
6	Formation	Formation	NN	O	formation	prep_of	2	623	['P24,832 451 1009 479']
7	.	.	.	O	.	_	0	623	['P24,832 451 1009 479']

1	Photographs	Photographs	NNS	O	photograph	nsubj	6	624	['P24,1020 451 1221 486']
2	are	are	VBP	O	be	cop	6	624	['P24,1232 460 1279 479']
3	all	all	DT	O	all	det	6	624	['P24,1288 451 1326 479']
4	interference	interference	NN	O	interference	nn	6	624	['P24,1335 451 1520 479']
5	contrast	contrast	NN	O	contrast	nn	6	624	['P24,1530 455 1658 479']
6	images	images	NNS	O	image	_	0	624	['P24,1667 451 1780 486']
7	.	.	.	O	.	_	0	624	['P24,1667 451 1780 486']

1	(	(	NN	O	(	_	0	625	['P24,1792 451 1833 486']
2	a	a	DT	O	a	det	5	625	['P24,1792 451 1833 486']
3	)	)	NN	O	)	nn	5	625	['P24,1792 451 1833 486']
4	Apteodinium	Apteodinium	NN	O	apteodinium	nn	5	625	['P24,1843 451 2040 486']
5	tectatum	tec-tatum	NN	O	tectatum	dep	1	625	['P24,2051 457 2105 479', 'P24,108 500 196 522']
6	Piaseckii	Piaseckii	NNP	O	Piaseckii	dep	5	625	['P24,206 494 352 522']
7	.	.	.	O	.	_	0	625	['P24,206 494 352 522']

1	High	High	JJ	O	high	amod	2	626	['P24,364 494 443 530']
2	focus	focus	NN	O	focus	_	0	626	['P24,452 494 540 528']
3	,	,	,	O	,	_	0	626	['P24,452 494 540 528']
4	Ventral	ventral	JJ	O	ventral	amod	5	626	['P24,551 494 661 522']
5	View	view	NNP	O	View	appos	2	626	['P24,669 494 741 522']
6	of	of	IN	O	of	_	0	626	['P24,750 494 785 522']
7	hypocyst	hypocyst	NN	O	hypocyst	prep_of	5	626	['P24,794 494 942 530']
8	,	,	,	O	,	_	0	626	['P24,794 494 942 530']
9	max	max	NN	O	max	appos	2	626	['P24,952 503 1028 522']
10	.	.	.	O	.	_	0	626	['P24,952 503 1028 522']

1	width	width	NN	O	width	nsubj	2	627	['P24,1039 494 1129 522']
2	=	=	JJ	O	=	_	0	627	['P24,1139 503 1160 514']
3	85	85	CD	NUMBER	85	num	4	627	['P24,1172 495 1205 522']
4	um	lj	NN	O	um	dobj	2	627	['P24,1218 503 1274 530']
5	.	m.	.	O	.	_	0	627	['P24,1218 503 1274 530']

1	Sample	Sample	VB	O	sample	_	0	628	['P24,1287 494 1402 530']
2	B.R.	B.R.	NNP	O	B.R.	dobj	1	628	['P24,1412 495 1480 522']
3	19/1	19/1	CD	NUMBER	19/1	num	2	628	['P24,1487 494 1558 528']
4	,	,	,	O	,	_	0	628	['P24,1487 494 1558 528']
5	Q49	Q49	CD	NUMBER	q49	num	2	628	['P24,1569 494 1645 529']
6	/	/	:	O	/	punct	7	628	['P24,1569 494 1645 529']
7	1	l	CD	NUMBER	1	dep	2	628	['P24,1649 495 1671 522']
8	.	.	.	O	.	_	0	628	['P24,1649 495 1671 522']

1	(	(	NN	O	(	nn	2	629	['P24,1683 494 1726 530']
2	b	b	NN	O	b	_	0	629	['P24,1683 494 1726 530']
3	)	)	CD	NUMBER	)	num	5	629	['P24,1683 494 1726 530']
4	Apteodinium	Apteodinium	NN	O	apteodinium	nn	5	629	['P24,1735 494 1932 530']
5	spiridoides	spiridoides	NNS	O	spiridoide	dep	2	629	['P24,1941 494 2106 530']
6	Benedek	Benedek	NNP	PERSON	Benedek	dep	5	629	['P24,107 538 250 566']
7	.	.	.	O	.	_	0	629	['P24,107 538 250 566']

1	High	High	JJ	O	high	amod	7	630	['P24,272 538 351 573']
2	focus	focus	NN	O	focus	nn	7	630	['P24,371 538 460 571']
3	,	,	,	O	,	_	0	630	['P24,371 538 460 571']
4	archeopyle	archeopyle	NN	O	archeopyle	nn	7	630	['P24,482 538 652 573']
5	and	and	CC	O	and	_	0	630	['P24,673 538 731 566']
6	wall	wall	NN	O	wall	nn	7	630	['P24,751 538 816 566']
7	ornamentation	ornamentation	NN	O	ornamentation	_	0	630	['P24,837 538 1080 571']
8	,	,	,	O	,	_	0	630	['P24,837 538 1080 571']
9	max	max	NN	O	max	appos	7	630	['P24,1101 547 1177 566']
10	.	.	.	O	.	_	0	630	['P24,1101 547 1177 566']

1	length	length	NN	O	length	nn	2	631	['P24,1199 538 1297 573']
2	archeopyle	archeopyle	NN	O	archeopyle	nsubj	3	631	['P24,1317 538 1488 573']
3	=	=	JJ	O	=	_	0	631	['P24,1510 546 1530 558']
4	30	30	CD	NUMBER	30	num	5	631	['P24,1553 539 1588 566']
5	um	@m	NN	O	um	dobj	3	631	['P24,1599 547 1656 573']
6	.	.	.	O	.	_	0	631	['P24,1599 547 1656 573']

1	Sample	Sample	VB	O	sample	_	0	632	['P24,1679 538 1794 573']
2	A.V.	A.V.	NNP	O	A.V.	dobj	1	632	['P24,1814 538 1881 566']
3	65/1	65/1	CD	NUMBER	65/1	num	2	632	['P24,1904 538 1977 571']
4	,	,	,	O	,	_	0	632	['P24,1904 538 1977 571']
5	N30/3	N30/3	NN	O	n30/3	appos	2	632	['P24,1999 538 2103 566']
6	.	.	.	O	.	_	0	632	['P24,1999 538 2103 566']

1	Downloaded		NNP	O	Downloaded	_	0	633	['P24,738 711 892 732']
2	:		:	O	:	_	0	633	['P24,738 711 892 732']
3	08		CD	DATE	08	num	6	633	['P24,902 711 929 732']
4	May		NNP	DATE	May	nn	6	633	['P24,938 711 991 738']
5	2013		CD	DATE	2013	num	6	633	['P24,999 711 1055 732']
6	IP		NNP	O	IP	dep	1	633	['P24,1714 711 1739 732']
7	address		NN	O	address	dep	6	633	['P24,1747 711 1840 732']
8	:		:	O	:	_	0	633	['P24,1747 711 1840 732']
9	l44		NN	O	l44	dep	1	633	['P24,1852 711 2030 732']
10	.92.142		CD	NUMBER	.92.142	dep	9	633	['P24,1852 711 2030 732']
11	.		.	O	.	_	0	633	['P24,1852 711 2030 732']

1	l58		NN	O	l58	_	0	634	['P24,1852 711 2030 732']

1	Miocene	Miocene	JJ	MISC	miocene	amod	2	635	['P24,10 911 372 982']
2	biostratigraphy	biostratigraphy	NN	O	biostratigraphy	_	0	635	['P24,396 907 1044 1003']
3	,	,	,	O	,	_	0	635	['P24,396 907 1044 1003']
4	southern	southern	JJ	O	southern	amod	10	635	['P24,1079 907 1439 983']
5	North	Worth	NNP	LOCATION	North	nn	10	635	['P24,1465 907 1712 983']
6	Sea	Sea	NNP	LOCATION	Sea	nn	10	635	['P24,1742 910 1894 983']
7	Basin	Basin	NNP	LOCATION	Basin	nn	10	635	['P24,1919 911 2152 983']
8	highstand	highstand	NN	O	highstand	nn	10	635	['P24,8 1133 395 1220']
9	system	system	NN	O	system	nn	10	635	['P24,437 1143 699 1220']
10	tract	tract	NN	O	tract	appos	2	635	['P24,737 1143 938 1201']
11	.	.	.	O	.	_	0	635	['P24,737 1143 938 1201']

1	This	This	DT	O	this	det	2	636	['P24,983 1133 1152 1201']
2	interpretation	interpretation	NN	O	interpretation	nsubjpass	4	636	['P24,1193 1133 1735 1220']
3	is	is	VBZ	O	be	auxpass	4	636	['P24,1774 1133 1831 1201']
4	underscored	under-scored	VBN	O	underscore	_	0	636	['P24,1870 1133 2128 1201', 'P24,10 1244 260 1312']
5	by	by	IN	O	by	_	0	636	['P24,293 1244 386 1331']
6	the	the	DT	O	the	det	18	636	['P24,419 1244 538 1312']
7	upwardly	upwardly	RB	O	upwardly	amod	18	636	['P24,572 1244 939 1331']
8	coarsening	coarsening	VBG	O	coarsen	dep	7	636	['P24,972 1244 1395 1331']
9	trend	trend	NN	O	trend	dobj	8	636	['P24,1428 1244 1634 1312']
10	in	in	IN	O	in	_	0	636	['P24,1667 1244 1741 1311']
11	the	the	DT	O	the	det	12	636	['P24,1775 1244 1894 1312']
12	grain	grain	NN	O	grain	prep_in	8	636	['P24,1928 1244 2130 1331']
13	size	size	NN	O	size	nn	15	636	['P24,10 1355 148 1423']
14	(	(	CD	NUMBER	(	num	15	636	['P24,178 1355 477 1442']
15	Bastin	Bastin	NNP	PERSON	Bastin	tmod	8	636	['P24,178 1355 477 1442']
16	,	,	,	O	,	_	0	636	['P24,178 1355 477 1442']
17	1966	1966	CD	DATE	1966	appos	15	636	['P24,518 1355 743 1442']
18	)	)	NN	O	)	agent	4	636	['P24,518 1355 743 1442']
19	.	.	.	O	.	_	0	636	['P24,518 1355 743 1442']

1	The	The	DT	O	the	det	3	637	['P24,776 1355 926 1423']
2	pebble	pebble	JJ	O	pebble	amod	3	637	['P24,954 1355 1206 1442']
3	layer	layer	NN	O	layer	nsubj	15	637	['P24,1234 1355 1422 1442']
4	at	at	IN	O	at	_	0	637	['P24,1450 1365 1521 1423']
5	the	the	DT	O	the	det	6	637	['P24,1548 1355 1667 1423']
6	base	base	NN	O	base	prep_at	3	637	['P24,1695 1355 1866 1423']
7	of	of	IN	O	of	_	0	637	['P24,1896 1355 1982 1423']
8	the	the	DT	O	the	det	10	637	['P24,2010 1355 2129 1423']
9	Edegem	Edegem	NNP	LOCATION	Edegem	nn	10	637	['P24,9 1466 324 1553']
10	Sands	Sands	NNP	LOCATION	Sands	prep_of	6	637	['P24,358 1466 587 1534']
11	and	and	CC	O	and	_	0	637	['P24,621 1466 765 1534']
12	the	the	DT	O	the	det	13	637	['P24,797 1466 915 1534']
13	presence	presence	NN	O	presence	prep_at	3	637	['P24,947 1488 1280 1553']
14	of	of	IN	O	of	prep	13	637	['P24,1314 1466 1401 1534']
15	reworked	reworked	VBN	O	rework	_	0	637	['P24,1432 1466 1793 1534']
16	dino?agellate	dinofla-gellate	JJ	O	dino?agellate	amod	17	637	['P24,1825 1466 2128 1534', 'P24,9 1577 258 1664']
17	cysts	cysts	NNS	O	cyst	dobj	15	637	['P24,311 1587 496 1664']
18	from	from	IN	O	from	_	0	637	['P24,550 1577 739 1645']
19	the	the	DT	O	the	det	23	637	['P24,792 1577 910 1645']
20	underlying	underlying	VBG	O	underlie	amod	23	637	['P24,963 1577 1384 1664']
21	Lower	Lower	JJR	O	lower	npadvmod	22	637	['P24,1437 1580 1687 1645']
22	Oligocene	Oligocene	JJ	O	oligocene	amod	23	637	['P24,1740 1577 2129 1664']
23	Boom	Boom	NN	O	boom	prep_from	15	637	['P24,9 1691 247 1756']
24	Clay	Clay	NNP	O	Clay	nsubj	25	637	['P24,282 1688 459 1775']
25	indicate	indicate	VBP	O	indicate	rcmod	23	637	['P24,492 1688 799 1756']
26	the	the	DT	O	the	det	28	637	['P24,834 1688 952 1756']
27	transgressive	transgressive	JJ	O	transgressive	amod	28	637	['P24,988 1688 1488 1775']
28	character	character	NN	O	character	dobj	25	637	['P24,1522 1688 1888 1756']
29	of	of	IN	O	of	_	0	637	['P24,1924 1688 2020 1771']
30	,	,	,	O	,	_	0	637	['P24,1924 1688 2020 1771']
31	at	at	IN	O	at	dep	28	637	['P24,2059 1698 2130 1756']
32	least	least	JJS	O	least	pobj	31	637	['P24,8 1799 205 1882']
33	,	,	,	O	,	_	0	637	['P24,8 1799 205 1882']
34	the	the	DT	O	the	det	35	637	['P24,232 1799 351 1868']
35	base	base	NN	O	base	prep_of	28	637	['P24,373 1799 544 1868']
36	of	of	IN	O	of	_	0	637	['P24,568 1799 655 1868']
37	this	this	DT	O	this	det	38	637	['P24,677 1799 816 1868']
38	unit	unit	NN	O	unit	prep_of	35	637	['P24,838 1799 1014 1868']
39	.	.	.	O	.	_	0	637	['P24,838 1799 1014 1868']

