1	RESEARCH	RESEARCH	NN	O	research	nn	2	1	['P1,32 113 286 148']
2	explanation	expla-nation	NN	O	explanation	nsubj	9	476	['P24,1919 2915 2141 2993', 'P24,11 3008 249 3069']
3	for	for	IN	O	for	_	0	476	['P24,275 3006 377 3069']
4	this	this	DT	O	this	det	5	476	['P24,402 3006 541 3069']
5	difference	difference	NN	O	difference	prep_for	2	476	['P24,570 3006 931 3069']
6	in	in	IN	O	in	_	0	476	['P24,958 3008 1031 3067']
7	preservation	preservation	NN	O	preservation	nn	8	476	['P24,1058 3008 1526 3084']
8	state	state	NN	O	state	prep_in	5	476	['P24,1553 3012 1732 3069']
9	is	is	VBZ	O	be	_	0	476	['P24,1759 3008 1818 3069']
10	that	that	IN	O	that	complm	13	476	['P24,1844 3006 2000 3069']
11	the	the	DT	O	the	det	12	476	['P24,2023 3006 2141 3069']
12	ophiuroids	ophiuroids	NNS	O	ophiuroid	nsubj	13	476	['P24,12 3098 402 3176']
13	lived	lived	VBD	O	live	conj_negcc	13	476	['P24,435 3098 614 3160']
14	on	on	IN	O	on	_	0	476	['P24,647 3119 734 3160']
15	a	a	DT	O	a	det	16	476	['P24,768 3119 809 3160']
16	substrate	substrate	NN	O	substrate	prep_on	13	476	['P24,843 3098 1190 3160']
17	of	of	IN	O	of	_	0	476	['P24,1224 3098 1298 3160']
18	winnowed	winnowed	VBN	O	winnow	prepc_of	16	476	['P24,1319 3098 1714 3174']
19	,	,	,	O	,	_	0	476	['P24,1319 3098 1714 3174']
20	I-Iolocrinus	Holocrinus	NNP	O	I-Iolocrinus	nn	21	476	['P24,1743 3098 2142 3160']
21	sand	sand	NN	O	sand	appos	16	476	['P24,13 3188 205 3264']
22	,	,	,	O	,	_	0	476	['P24,13 3188 205 3264']
23	rather	rather	RB	O	rather	_	0	476	['P24,230 3188 467 3251']
24	than	than	IN	O	than	_	0	476	['P24,487 3188 660 3251']
25	within	within	IN	O	within	_	0	476	['P24,681 3188 924 3251']
26	a	a	DT	O	a	det	29	476	['P24,946 3209 987 3251']
27	living	living	NN	O	living	nn	29	476	['P24,1009 3188 1221 3266']
28	Holocrinus	Holocrinus	NNP	O	Holocrinus	nn	29	476	['P24,1236 3188 1634 3251']
29	community	community	NN	O	community	prep_within	13	476	['P24,1659 3190 2093 3266']
30	.	.	.	O	.	_	0	476	['P24,1659 3190 2093 3266']

1	Schubert	Schubert	NNP	PERSON	Schubert	nsubj	8	477	['P24,95 3280 429 3342']
2	and	and	CC	O	and	_	0	477	['P24,461 3280 598 3342']
3	Bottjer	Bottjer	NNP	PERSON	Bottjer	conj_and	1	477	['P24,628 3281 888 3358']
4	(	(	CD	NUMBER	(	num	3	477	['P24,918 3280 1146 3351']
5	1995	1995	CD	DATE	1995	num	6	477	['P24,918 3280 1146 3351']
6	)	)	NN	O	)	dep	3	477	['P24,918 3280 1146 3351']
7	also	also	RB	O	also	advmod	8	477	['P24,1179 3280 1322 3342']
8	described	described	VBD	O	describe	_	0	477	['P24,1354 3280 1702 3342']
9	a	a	DT	O	a	det	11	477	['P24,1733 3301 1775 3342']
10	Spathian	Spathian	JJ	MISC	spathian	amod	11	477	['P24,1805 3280 2144 3358']
11	assemblage	assemblage	NN	O	assemblage	nsubj	16	477	['P24,12 3370 438 3448']
12	composed	composed	VBN	O	compose	partmod	11	477	['P24,459 3370 815 3448']
13	solely	solely	RB	O	solely	advmod	12	477	['P24,835 3370 1044 3448']
14	of	of	IN	O	of	_	0	477	['P24,1061 3370 1135 3433']
15	echinoderms	echinoderms	NNS	O	echinoderm	prep_of	12	477	['P24,1144 3370 1611 3433']
16	(	(	VBP	O	(	ccomp	8	477	['P24,1631 3370 1837 3441']
17	their	their	PRP$	O	they	poss	18	477	['P24,1631 3370 1837 3441']
18	Holocrinus	Holocri-nu	NNP	O	Holocrinus	dobj	16	477	['P24,1848 3370 2139 3433', 'P24,10 3462 578 3524']
19	.	s	.	O	.	_	0	477	['P24,1848 3370 2139 3433', 'P24,10 3462 578 3524']

1	?	M	NN	O	?	_	0	478	['P24,1848 3370 2139 3433', 'P24,10 3462 578 3524']
2	.	i	.	O	.	_	0	478	['P24,1848 3370 2139 3433', 'P24,10 3462 578 3524']

1	Miocidaris	ocidaris	NNP	O	Miocidaris	_	0	479	['P24,1848 3370 2139 3433', 'P24,10 3462 578 3524']
2	paleocommunity	pa???leocommun	NN	O	paleocommunity	nn	3	479	['P24,599 3462 1257 3540']
3	)	i	NN	O	)	dep	1	479	['P24,599 3462 1257 3540']
4	.	ty).	.	O	.	_	0	479	['P24,599 3462 1257 3540']

1	However	However	RB	O	however	advmod	8	480	['P24,1280 3463 1627 3538']
2	,	,	,	O	,	_	0	480	['P24,1280 3463 1627 3538']
3	in	in	IN	O	in	_	0	480	['P24,1647 3463 1720 3523']
4	this	this	DT	O	this	det	5	480	['P24,1737 3462 1877 3524']
5	case	case	NN	O	case	prep_in	8	480	['P24,1896 3483 2070 3538']
6	,	,	,	O	,	_	0	480	['P24,1896 3483 2070 3538']
7	it	it	PRP	O	it	nsubj	29	480	['P24,2088 3463 2143 3524']
8	appears	appears	VBZ	O	appear	_	0	480	['P24,12 3573 303 3630']
9	that	that	IN	O	that	complm	12	480	['P24,332 3552 487 3615']
10	both	both	CC	O	both	prep	12	480	['P24,513 3552 679 3615']
11	taxa	taxa	FW	O	taxa	dep	10	480	['P24,706 3558 869 3615']
12	have	have	VBP	O	have	dep	8	480	['P24,895 3552 1071 3615']
13	the	the	DT	O	the	det	16	480	['P24,1099 3552 1217 3615']
14	same	same	JJ	O	same	amod	16	480	['P24,1249 3573 1438 3615']
15	preservation	preservation	NN	O	preservation	nn	16	480	['P24,1467 3554 1935 3630']
16	state	state	NN	O	state	dobj	12	480	['P24,1963 3558 2142 3615']
17	(	(	CD	NUMBER	(	num	16	480	['P24,12 3644 554 3715']
18	disarticulated	disarticulated	VBN	O	disarticulate	dep	12	480	['P24,12 3644 554 3715']
19	and	and	CC	O	and	_	0	480	['P24,623 3644 759 3706']
20	fragmented	fragmented	JJ	O	fragmented	conj_and	18	480	['P24,826 3644 1254 3722']
21	ossicles	ossicles	NNS	O	ossicle	nsubj	12	480	['P24,1322 3644 1616 3720']
22	,	,	,	O	,	_	0	480	['P24,1322 3644 1616 3720']
23	spines	spines	NNS	O	spine	appos	21	480	['P24,1686 3645 1936 3722']
24	,	,	,	O	,	_	0	480	['P24,1686 3645 1936 3722']
25	and	and	CC	O	and	_	0	480	['P24,2005 3644 2142 3706']
26	plates	plates	VBZ	O	plate	conj_and	8	480	['P24,11 3734 279 3812']
27	)	)	NN	O	)	dobj	26	480	['P24,11 3734 279 3812']
28	,	,	,	O	,	_	0	480	['P24,11 3734 279 3812']
29	indicating	indicating	VBG	O	indicate	conj_and	8	480	['P24,316 3734 693 3812']
30	extensive	extensive	JJ	O	extensive	amod	31	480	['P24,726 3736 1073 3797']
31	winnowing	winnowing	NN	O	winnowing	dobj	29	480	['P24,1108 3736 1534 3812']
32	,	,	,	O	,	_	0	480	['P24,1108 3736 1534 3812']
33	reworking	reworking	VBG	O	rework	conj_and	31	480	['P24,1570 3734 1968 3812']
34	,	,	,	O	,	_	0	480	['P24,1570 3734 1968 3812']
35	and	and.	CC	O	and	_	0	480	['P24,2005 3734 2142 3797']
36	transport	transport	NN	O	transport	dobj	29	480	['P25,10 19 378 92']
37	.	.	.	O	.	_	0	480	['P25,10 19 378 92']

1	Thus	Thus	RB	O	thus	dep	4	481	['P25,425 14 632 90']
2	,	,	,	O	,	_	0	481	['P25,425 14 632 90']
3	the	the	DT	O	the	det	4	481	['P25,678 14 796 76']
4	I-Iolocrinus	Holocrinus??	NNP	O	I-Iolocrinus	_	0	481	['P25,835 14 1673 76']
5	.	?	.	O	.	_	0	481	['P25,835 14 1673 76']

1	?	M	NN	O	?	_	0	482	['P25,835 14 1673 76']
2	.	i	.	O	.	_	0	482	['P25,835 14 1673 76']

1	Miocidaris	ocidoris	NNP	PERSON	Miocidaris	nn	2	483	['P25,835 14 1673 76']
2	assemblage	assemblage	NN	O	assemblage	nsubj	5	483	['P25,1718 14 2144 92']
3	may	may	MD	O	may	aux	5	483	['P25,11 125 171 182']
4	not	not	RB	O	not	neg	5	483	['P25,191 110 311 167']
5	re?ect	reflect	VB	O	re?ect	_	0	483	['P25,332 104 564 167']
6	a	a	DT	O	a	det	9	483	['P25,586 125 628 167']
7	true	true	JJ	O	true	amod	9	483	['P25,649 110 803 167']
8	biologic	biologic	JJ	O	biologic	amod	9	483	['P25,825 104 1104 182']
9	community	community	NN	O	community	dobj	5	483	['P25,1126 106 1559 182']
10	.	.	.	O	.	_	0	483	['P25,1126 106 1559 182']

1	More	More	RBR	O	more	_	0	484	['P25,579 323 769 385']
2	Diverse	Diverse	JJ	O	diverse	dep	1	484	['P25,793 323 1075 385']
3	Assemblages	Assemblages	NNS	O	assemblage	dep	1	484	['P25,1094 322 1575 400']

1	In	In	IN	O	in	_	0	485	['P25,94 481 173 541']
2	all	all	DT	O	all	det	4	485	['P25,208 480 299 542']
3	other	other	JJ	O	other	amod	4	485	['P25,333 480 528 542']
4	cases	cases	NNS	O	case	prep_in	9	485	['P25,561 501 772 556']
5	,	,	,	O	,	_	0	485	['P25,561 501 772 556']
6	the	the	DT	O	the	det	8	485	['P25,808 480 926 542']
7	ophiuroid	ophiuroid	JJ	O	ophiuroid	amod	8	485	['P25,961 480 1317 558']
8	fossils	fossils	NNS	O	fossil	nsubj	9	485	['P25,1349 480 1575 542']
9	form	form	VBP	O	form	_	0	485	['P25,1608 480 1781 542']
10	part	part	NN	O	part	dobj	9	485	['P25,1814 485 1970 558']
11	of	of	IN	O	of	_	0	485	['P25,2003 480 2077 542']
12	a	a	DT	O	a	det	17	485	['P25,2101 501 2143 542']
13	much	much	RB	O	much	advmod	15	485	['P25,11 570 216 633']
14	more	more	RBR	O	more	advmod	15	485	['P25,265 592 450 633']
15	diverse	diverse	JJ	O	diverse	amod	17	485	['P25,503 570 766 633']
16	benthic	benthic	JJ	O	benthic	amod	17	485	['P25,816 570 1091 633']
17	community	community	NN	O	community	prep_of	10	485	['P25,1141 572 1575 648']
18	.	.	.	O	.	_	0	485	['P25,1141 572 1575 648']

1	The	The	DT	O	the	det	3	486	['P25,1627 570 1768 633']
2	Montello	Montello	NNP	O	Montello	nn	3	486	['P25,1816 570 2142 633']
3	ophiuroids	ophiuroids	NNS	O	ophiuroid	nsubjpass	6	486	['P25,12 661 402 739']
4	may	may	MD	O	may	aux	6	486	['P25,425 682 585 739']
5	be	be	VB	O	be	auxpass	6	486	['P25,604 661 687 723']
6	found	found	VBN	O	find	_	0	486	['P25,710 661 921 723']
7	in	in	IN	O	in	_	0	486	['P25,941 663 1014 722']
8	association	association	NN	O	association	prep_in	6	486	['P25,1036 663 1445 723']
9	with	with	IN	O	with	_	0	486	['P25,1464 661 1632 723']
10	crinoids	crinoids	NNS	O	crinoid	prep_with	8	486	['P25,1652 661 1943 723']
11	(	(	CD	NUMBER	(	num	13	486	['P25,1963 661 2139 732', 'P25,9 753 324 828']
12	Holocrinus	Hol-ocrinu	NNP	O	Holocrinus	nn	13	486	['P25,1963 661 2139 732', 'P25,9 753 324 828']
13	)	s	NN	O	)	dobj	6	486	['P25,1963 661 2139 732', 'P25,9 753 324 828']
14	,	),	,	O	,	_	0	486	['P25,1963 661 2139 732', 'P25,9 753 324 828']
15	bryozoans	bryozoans	NNS	O	bryozoan	conj_and	13	486	['P25,345 752 738 830']
16	,	,	,	O	,	_	0	486	['P25,345 752 738 830']
17	gastropods	gastropods	NNS	O	gastropod	conj_and	13	486	['P25,760 752 1180 830']
18	,	,	,	O	,	_	0	486	['P25,760 752 1180 830']
19	bivalves	bivalves	NNS	O	bivalve	conj_and	13	486	['P25,1200 752 1522 828']
20	,	,	,	O	,	_	0	486	['P25,1200 752 1522 828']
21	and	and	CC	O	and	_	0	486	['P25,1545 752 1682 815']
22	brachiopods	brachiopods	NNS	O	brachiopod	dobj	6	486	['P25,1697 752 2141 830']
23	(	(	CD	NUMBER	(	num	24	486	['P25,12 843 175 921']
24	Fig	Fig	NN	O	fig	dep	22	486	['P25,12 843 175 921']
25	.	.	.	O	.	_	0	486	['P25,12 843 175 921']

1	2H	2H	NN	O	2h	nsubj	4	487	['P25,199 844 328 919']
2	,	,	,	O	,	_	0	487	['P25,199 844 328 919']
3	I	I	PRP	O	I	nsubj	4	487	['P25,351 843 424 914']
4	)	)	VBP	O	)	_	0	487	['P25,351 843 424 914']
5	.	.	.	O	.	_	0	487	['P25,351 843 424 914']

1	High-diversity	High-diversity	NN	O	high-diversity	nn	4	488	['P25,448 843 986 921']
2	and	and	CC	O	and	_	0	488	['P25,1005 843 1142 905']
3	stenohaline	stenohaline	NN	O	stenohaline	nn	4	488	['P25,1162 843 1590 905']
4	taxa	taxa	NN	O	taxa	nsubj	5	488	['P25,1608 849 1772 905']
5	indicate	indicate	VBP	O	indicate	_	0	488	['P25,1787 843 2082 905']
6	a	a	DT	O	a	det	10	488	['P25,2101 864 2143 905']
7	well-oxygenated	well-oxygenated	JJ	O	well-oxygenated	amod	10	488	['P25,10 934 631 1012']
8	,	,	,	O	,	_	0	488	['P25,10 934 631 1012']
9	normal-marine	normal-marine	JJ	O	normal-marine	amod	10	488	['P25,662 934 1221 997']
10	environment	environment	NN	O	environment	dobj	5	488	['P25,1250 936 1741 997']
11	.	.	.	O	.	_	0	488	['P25,1250 936 1741 997']

1	Ecological	Ecological	NNP	O	Ecological	nn	2	489	['P25,1772 934 2143 1012']
2	complexity	complexity	NN	O	complexity	nsubj	5	489	['P25,12 1025 413 1103']
3	also	also	RB	O	also	advmod	5	489	['P25,449 1025 591 1087']
4	is	is	VBZ	O	be	cop	5	489	['P25,628 1027 686 1087']
5	high	high	JJ	O	high	ccomp	18	489	['P25,722 1025 906 1103']
6	:	:	:	O	:	_	0	489	['P25,722 1025 906 1103']
7	several	several	JJ	O	several	amod	8	489	['P25,947 1025 1209 1087']
8	tiers	tiers	NNS	O	tier	nsubj	9	489	['P25,1244 1027 1410 1087']
9	(	(	VBP	O	(	parataxis	5	489	['P25,1448 1025 1674 1096']
10	sensu	sensu	NN	O	sensu	nsubj	11	489	['P25,1448 1025 1674 1096']
11	Bottjer	Bottjer	NNP	PERSON	Bottjer	xcomp	9	489	['P25,1712 1026 1972 1103']
12	and	and	CC	O	and	_	0	489	['P25,2006 1025 2143 1087']
13	Ausich	Ausich	NNP	PERSON	Ausich	conj_and	11	489	['P25,8 1116 283 1192']
14	,	,	,	O	,	_	0	489	['P25,8 1116 283 1192']
15	1986	1986	CD	DATE	1986	num	16	489	['P25,329 1117 526 1187']
16	)	)	NN	O	)	nsubj	18	489	['P25,329 1117 526 1187']
17	are	are	VBP	O	be	cop	18	489	['P25,566 1138 682 1179']
18	present	present	JJ	DATE	present	_	0	489	['P25,720 1122 1018 1194']
19	,	,	,	O	,	_	0	489	['P25,720 1122 1018 1194']
20	indicating	indicating	VBG	O	indicate	xcomp	18	489	['P25,1057 1116 1433 1194']
21	vertical	vertical	JJ	O	vertical	amod	22	489	['P25,1465 1116 1746 1179']
22	strati?cation	stratifica-tion	NN	O	strati?cation	dobj	20	489	['P25,1783 1116 2139 1179', 'P25,10 1209 155 1269']
23	of	of	IN	O	of	_	0	489	['P25,177 1207 251 1269']
24	the	the	DT	O	the	det	26	489	['P25,261 1207 379 1269']
25	marine	marine	JJ	O	marine	amod	26	489	['P25,401 1209 666 1269']
26	community	community	NN	O	community	prep_of	22	489	['P25,689 1209 1106 1285']
27	above	above	IN	O	above	_	0	489	['P25,1127 1207 1335 1269']
28	the	the	DT	O	the	det	30	489	['P25,1356 1207 1474 1269']
29	sediment	sediment	NN	O	sediment	nn	30	489	['P25,1498 1207 1836 1269']
30	surface	surface	NN	O	surface	prep_above	26	489	['P25,1856 1207 2139 1269']
31	.	.	.	O	.	_	0	489	['P25,1856 1207 2139 1269']

1	The	The	DT	O	the	det	3	490	['P25,10 1298 151 1361']
2	lowest	lowest	JJS	O	lowest	amod	3	490	['P25,173 1298 409 1361']
3	tier	tier	NN	O	tier	nsubjpass	5	490	['P25,429 1300 560 1361']
4	is	is	VBZ	O	be	auxpass	5	490	['P25,579 1300 638 1361']
5	represented	represented	VBN	O	represent	_	0	490	['P25,659 1298 1101 1376']
6	by	by	IN	O	by	_	0	490	['P25,1120 1298 1208 1376']
7	surface-dwellers	surface-dwellers	NNS	O	surface-dweller	agent	5	490	['P25,1230 1298 1854 1374']
8	,	,	,	O	,	_	0	490	['P25,1230 1298 1854 1374']
9	such	such	JJ	O	such	_	0	490	['P25,1877 1298 2045 1361']
10	as	as	IN	O	as	_	0	490	['P25,2064 1320 2141 1361']
11	bivalves	bivalves	NNS	O	bivalve	prep_such_as	7	490	['P25,9 1389 332 1465']
12	,	,	,	O	,	_	0	490	['P25,9 1389 332 1465']
13	brachiopods	brachiopods	NNS	O	brachiopod	prep_such_as	7	490	['P25,364 1389 808 1467']
14	and	and	CC	O	and	_	0	490	['P25,841 1389 978 1451']
15	ophiuroids	ophiuroids	NNS	O	ophiuroid	prep_such_as	7	490	['P25,1009 1389 1421 1467']
16	;	;	:	O	;	_	0	490	['P25,1009 1389 1421 1467']
17	next	next	JJ	O	next	nsubj	21	490	['P25,1454 1395 1616 1451']
18	is	is	VBZ	O	be	cop	21	490	['P25,1644 1391 1703 1451']
19	a	a	DT	O	a	det	21	490	['P25,1736 1410 1778 1451']
20	bryozoan	bryozoan	JJ	O	bryozoan	amod	21	490	['P25,1806 1389 2143 1467']
21	tier	tier	NN	O	tier	conj_and	5	490	['P25,10 1482 142 1543']
22	a	a	DT	O	a	det	24	490	['P25,167 1502 208 1543']
23	few	few	JJ	O	few	amod	24	490	['P25,232 1480 361 1543']
24	centimeters	centimeters	NNS	O	centimeter	dep	21	490	['P25,386 1482 821 1543']
25	above	above	IN	O	above	_	0	490	['P25,848 1480 1056 1543']
26	the	the	DT	O	the	det	28	490	['P25,1082 1480 1200 1543']
27	sediment	sediment	NN	O	sediment	nn	28	490	['P25,1228 1480 1566 1543']
28	surface	surface	NN	O	surface	prep_above	24	490	['P25,1591 1480 1876 1557']
29	;	;	:	O	;	_	0	490	['P25,1591 1480 1876 1557']
30	and	and	CC	O	and	_	0	490	['P25,1904 1480 2041 1543']
31	?nally	fi-nal	RB	O	?nally	advmod	38	490	['P25,2063 1480 2137 1542', 'P25,11 1571 215 1649']
32	,	ly,	,	O	,	_	0	490	['P25,2063 1480 2137 1542', 'P25,11 1571 215 1649']
33	the	the	DT	O	the	det	34	490	['P25,240 1571 358 1633']
34	highest	highest	JJS	O	highest	nsubj	38	490	['P25,381 1571 656 1649']
35	is	is	VBZ	O	be	cop	38	490	['P25,678 1573 737 1633']
36	the	the	DT	O	the	det	38	490	['P25,760 1571 878 1633']
37	Holocrinus	Ho/ocrinus	NNP	O	Holocrinus	nn	38	490	['P25,898 1571 1296 1633']
38	tier	tier	NN	O	tier	conj_and	5	490	['P25,1320 1573 1468 1633']
39	.	.	.	O	.	_	0	490	['P25,1320 1573 1468 1633']

1	Globally	Globally	RB	O	globally	advmod	9	491	['P25,1497 1571 1824 1649']
2	,	,	,	O	,	_	0	491	['P25,1497 1571 1824 1649']
3	levels	levels	NNS	O	level	nsubj	9	491	['P25,1848 1571 2056 1633']
4	of	of	IN	O	of	_	0	491	['P25,2079 1571 2153 1633']
5	epifaunal	epifaunal	JJ	O	epifaunal	amod	6	491	['P25,12 1662 360 1740']
6	tiering	tiering	NN	O	tiering	prep_of	3	491	['P25,383 1664 633 1740']
7	are	are	VBP	O	be	cop	9	491	['P25,655 1684 771 1725']
8	exceedingly	exceedingly	RB	O	exceedingly	advmod	9	491	['P25,796 1662 1227 1740']
9	low	low	JJ	O	low	_	0	491	['P25,1248 1662 1375 1725']
10	in	in	IN	O	in	_	0	491	['P25,1396 1664 1469 1724']
11	the	the	DT	O	the	det	13	491	['P25,1490 1662 1608 1725']
12	immediate	immediate	JJ	O	immediate	amod	13	491	['P25,1631 1662 2026 1725']
13	aftermath	af-termath	NN	O	aftermath	prep_in	9	491	['P25,2048 1662 2141 1725', 'P25,10 1753 314 1815']
14	of	of	IN	O	of	_	0	491	['P25,339 1753 413 1815']
15	the	the	DT	O	the	det	16	491	['P25,426 1753 544 1815']
16	P	P	NN	O	p	prep_of	13	491	['P25,570 1754 757 1814']
17	.	?	.	O	.	_	0	491	['P25,570 1754 757 1814']

1	?	?	NN	O	?	_	0	492	['P25,570 1754 757 1814']
2	.	?	.	O	.	_	0	492	['P25,570 1754 757 1814']

1	Tr	Tr	NN	MISC	tr	nn	3	493	['P25,570 1754 757 1814']
2	extinction	extinction	NN	O	extinction	nn	3	493	['P25,782 1755 1150 1815']
3	event	event	NN	O	event	nsubj	8	493	['P25,1175 1759 1396 1829']
4	,	,	,	O	,	_	0	493	['P25,1175 1759 1396 1829']
5	and	and	CC	O	and	advmod	3	493	['P25,1424 1753 1561 1815']
6	do	do	VBP	O	do	aux	8	493	['P25,1587 1753 1668 1815']
7	not	not	RB	O	not	neg	8	493	['P25,1694 1758 1813 1815']
8	increase	increase	VB	O	increase	_	0	493	['P25,1836 1755 2142 1815']
9	until	until	IN	O	until	_	0	493	['P25,10 1844 188 1907']
10	the	the	DT	O	the	det	12	493	['P25,220 1844 338 1907']
11	Spathian	Spathian	JJ	MISC	spathian	amod	12	493	['P25,374 1844 712 1922']
12	(	(	NN	O	(	prep_until	8	493	['P25,744 1845 915 1922']
13	e.g.	e.g.	FW	O	e.g.	dobj	8	493	['P25,744 1845 915 1922']
14	,	,	,	O	,	_	0	493	['P25,744 1845 915 1922']
15	Twitchett	Twitchett	NNP	O	Twitchett	appos	13	493	['P25,949 1844 1327 1920']
16	,	,	,	O	,	_	0	493	['P25,949 1844 1327 1920']
17	1999	1999	CD	DATE	1999	num	18	493	['P25,1367 1845 1582 1915']
18	)	)	NN	O	)	appos	15	493	['P25,1367 1845 1582 1915']
19	.	.	.	O	.	_	0	493	['P25,1367 1845 1582 1915']

1	The	The	DT	O	the	det	3	494	['P25,1617 1844 1758 1907']
2	ecological	ecological	JJ	O	ecological	amod	3	494	['P25,1790 1844 2143 1922']
3	complexity	complexity	NN	O	complexity	nsubj	10	494	['P25,12 1935 413 2013']
4	of	of	IN	O	of	_	0	494	['P25,457 1935 530 1997']
5	the	the	DT	O	the	det	8	494	['P25,564 1935 682 1997']
6	Montello	Montello	NNP	O	Montello	nn	8	494	['P25,728 1935 1053 1997']
7	Canyon	Canyon	NNP	O	Canyon	nn	8	494	['P25,1100 1935 1382 2013']
8	paleocommunity	paleocommunity	NN	O	paleocommunity	prep_of	3	494	['P25,1427 1935 2042 2013']
9	is	is	VBZ	O	be	cop	10	494	['P25,2082 1937 2141 1997']
10	similar	similar	JJ	O	similar	_	0	494	['P25,13 2026 275 2089']
11	to	to	TO	O	to	_	0	494	['P25,305 2032 373 2089']
12	other	other	JJ	O	other	amod	14	494	['P25,406 2026 601 2089']
13	Spathian	Spathian	JJ	MISC	spathian	amod	14	494	['P25,633 2026 972 2104']
14	assemblages	assemblages	NNS	O	assemblage	prep_to	10	494	['P25,1003 2026 1466 2104']
15	from	from	IN	O	from	_	0	494	['P25,1497 2026 1670 2089']
16	the	the	DT	O	the	det	20	494	['P25,1699 2026 1817 2089']
17	western	western	JJ	O	western	amod	20	494	['P25,1847 2032 2144 2089']
18	US	US	NNP	LOCATION	US	nn	20	494	['P25,10 2117 124 2179']
19	(	(	CD	NUMBER	(	num	20	494	['P25,149 2117 511 2188']
20	Schubert	Schubert	NNP	PERSON	Schubert	prep_from	14	494	['P25,149 2117 511 2188']
21	and	and	CC	O	and	_	0	494	['P25,533 2117 671 2179']
22	Bottjer	Bottjer	NNP	PERSON	Bottjer	conj_and	20	494	['P25,693 2118 970 2195']
23	,	,	,	O	,	_	0	494	['P25,693 2118 970 2195']
24	1995	1995	CD	DATE	1995	num	25	494	['P25,1001 2117 1216 2188']
25	)	)	NN	O	)	appos	22	494	['P25,1001 2117 1216 2188']
26	.	.	.	O	.	_	0	494	['P25,1001 2117 1216 2188']

1	Asteriacites	Asteriacites	NNS	O	asteriacite	nn	2	495	['P25,84 2208 512 2271']
2	lumbricalis	lumbricalis	NNS	O	lumbricali	nsubj	5	495	['P25,534 2208 951 2271']
3	also	also	RB	O	also	advmod	5	495	['P25,977 2208 1119 2271']
4	may	may	MD	O	may	aux	5	495	['P25,1140 2230 1300 2286']
5	occur	occur	VB	O	occur	_	0	495	['P25,1320 2230 1515 2271']
6	as	as	IN	O	as	_	0	495	['P25,1536 2230 1613 2271']
7	part	part	NN	O	part	prep_as	5	495	['P25,1635 2214 1791 2286']
8	of	of	IN	O	of	_	0	495	['P25,1811 2208 1885 2271']
9	a	a	DT	O	a	det	13	495	['P25,1896 2230 1938 2271']
10	more	more	RBR	O	more	advmod	11	495	['P25,1957 2230 2142 2271']
11	diverse	diverse	JJ	O	diverse	amod	13	495	['P25,12 2299 276 2361']
12	trace-fossil	trace-fossil	JJ	O	trace-fossil	amod	13	495	['P25,304 2299 708 2361']
13	assemblage	assemblage	NN	O	assemblage	prep_of	7	495	['P25,736 2299 1180 2377']
14	.	.	.	O	.	_	0	495	['P25,736 2299 1180 2377']

1	The	The	DT	O	the	det	3	496	['P25,1211 2299 1352 2361']
2	upper	upper	JJ	O	upper	amod	3	496	['P25,1379 2320 1597 2377']
3	surfaces	surfaces	NNS	O	surface	nsubj	15	496	['P25,1624 2299 1925 2361']
4	of	of	IN	O	of	_	0	496	['P25,1953 2299 2027 2361']
5	interference-rippled	in-terference-rippled	JJ	O	interference-rippled	amod	6	496	['P25,2043 2301 2141 2360', 'P25,10 2390 676 2468']
6	sandstones	sandstones	NNS	O	sandstone	prep_of	3	496	['P25,705 2390 1112 2453']
7	from	from	IN	O	from	_	0	496	['P25,1139 2390 1312 2453']
8	the	the	DT	O	the	det	10	496	['P25,1337 2390 1455 2453']
9	Moenkopi	Moenkopi	NNP	O	Moenkopi	nn	10	496	['P25,1481 2390 1846 2468']
10	Formation	Forma-tion	NN	O	formation	prep_from	6	496	['P25,1871 2391 2141 2453', 'P25,10 2483 155 2543']
11	of	of	IN	O	of	_	0	496	['P25,178 2481 251 2543']
12	south	south	JJ	O	south	amod	14	496	['P25,265 2481 469 2543']
13	Muddy	Muddy	NNP	LOCATION	Muddy	nn	14	496	['P25,490 2481 752 2559']
14	Mountains	Mountains	NNS	LOCATION	mountain	prep_of	10	496	['P25,773 2482 1173 2543']
15	(	(	VBP	O	(	_	0	496	['P25,1197 2481 1360 2559']
16	Fig	Fig	NN	O	fig	dobj	15	496	['P25,1197 2481 1360 2559']
17	.	.	.	O	.	_	0	496	['P25,1197 2481 1360 2559']

1	5	5	CD	NUMBER	5	num	2	497	['P25,1388 2481 1454 2552']
2	)	)	CD	NUMBER	)	nsubj	3	497	['P25,1388 2481 1454 2552']
3	contain	contain	VBP	O	contain	_	0	497	['P25,1477 2483 1751 2543']
4	A.	A.	NN	O	a.	nn	5	497	['P25,1763 2481 1840 2543']
5	lumbricalis	lumbri-calis	NN	O	lumbricali	dobj	3	497	['P25,1868 2481 2140 2543', 'P25,9 2572 177 2635']
6	in	in	IN	O	in	_	0	497	['P25,215 2574 288 2634']
7	concave	concave	NN	O	concave	nn	8	497	['P25,325 2594 611 2635']
8	epirelief	epirelief	NN	O	epirelief	prep_in	5	497	['P25,650 2572 961 2650']
9	with	with	IN	O	with	_	0	497	['P25,986 2572 1154 2635']
10	Arenicolites	Arenico/ites	NNPS	O	Arenicolites	prep_with	3	497	['P25,1182 2572 1637 2648']
11	,	,	,	O	,	_	0	497	['P25,1182 2572 1637 2648']
